file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
3570-5696-0002,3570,7.51,0.6499999999999996,36.630146,59.43581,FALSE,TRUE,FALSE,2,13,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,3,0,1,1,0,2,2,0,0,0,101,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,14.723032069970845,22.805663999999993,8.5
5142-33396-0053,5142,3.93,0.3400000000000001,25.344776,52.08334,FALSE,TRUE,FALSE,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,53,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14.763231197771589,26.738564,4
7729-102255-0011,7729,20.355,2.3149999999999995,20.771742,57.90227,FALSE,TRUE,FALSE,16,37,0,1,0,0,1,0,5,1,0,8,1,1,5,3,3,3,0,8,8,0,0,5,0,0,0,214,0,8,0,2,11,1,0,0,4,0,0,0,2,1,0,3,1,18,0,0,11.862527716186253,37.130528,34.5
2830-3980-0048,2830,10.44,1.9699999999999989,52.097645,61.54872,FALSE,TRUE,FALSE,7,8,0,1,0,0,0,1,1,0,0,4,0,1,0,0,0,1,0,3,2,0,0,1,2,0,0,101,0,4,0,2,7,0,0,0,1,0,0,0,0,0,0,2,1,13,1,0,11.92443919716647,9.451075000000003,11
260-123288-0003,260,8.905,1.4749999999999996,-19.263887,57.70119,FALSE,TRUE,FALSE,5,21,0,1,0,0,0,0,3,0,0,1,0,1,3,1,1,3,0,5,4,0,0,3,0,0,0,105,0,2,0,0,6,1,0,0,0,0,0,0,1,0,0,1,3,7,0,0,14.131897711978466,76.965077,15.5
2094-142345-0037,2094,10.49,2.6399999999999997,47.390045,64.257996,FALSE,TRUE,FALSE,8,11,0,1,0,0,0,0,2,0,0,5,0,0,2,0,0,2,0,1,3,0,0,3,0,0,0,102,0,2,0,1,5,0,0,0,3,0,0,0,1,1,0,2,1,5,0,0,12.993630573248407,16.867951000000005,13.5
2830-3980-0031,2830,8.485,1.7249999999999983,50.03529,61.003197,FALSE,TRUE,FALSE,2,11,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,4,0,0,2,0,0,0,102,0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,1,1,8,0,0,15.0887573964497,10.967906999999997,7.5
4507-16021-0042,4507,10.375,2.155000000000001,29.407106,55.256798,FALSE,TRUE,FALSE,1,12,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,0,5,1,0,0,0,0,0,0,73,0,4,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,8,0,0,8.880778588807788,25.849692000000005,7
672-122797-0025,672,10.69,2.2399999999999993,38.963215,66.865036,FALSE,TRUE,FALSE,4,21,0,0,0,0,0,0,2,0,0,2,1,4,1,2,2,0,0,3,2,0,0,6,0,0,0,103,0,3,0,1,6,0,0,0,1,0,0,0,0,0,0,2,0,13,0,0,12.189349112426036,27.901821000000005,14.5
6829-68769-0044,6829,3.225,0.8250000000000003,27.11613,59.69481,FALSE,TRUE,FALSE,1,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,34,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14.166666666666668,32.57868,3
4970-29095-0031,4970,15.05,2.890000000000001,18.83835,51.850452,FALSE,TRUE,FALSE,5,25,0,1,0,0,0,1,2,0,0,1,0,2,3,4,2,3,0,5,4,0,1,1,1,0,0,131,0,6,0,0,10,0,0,0,1,0,0,0,0,1,0,1,3,13,0,0,10.773026315789474,33.012102,17.5
7729-102255-0046,7729,19.945,2.6749980000000027,22.258312,56.357975,FALSE,TRUE,FALSE,16,26,1,0,0,0,0,1,6,1,0,7,0,1,4,1,1,1,0,4,7,0,1,6,0,0,0,204,0,13,0,2,9,0,0,0,3,0,0,0,1,0,0,2,1,26,0,1,11.812390062259404,34.09966300000001,29
8555-284449-0004,8555,13.9,2.5899999999999994,20.578556,56.862404,FALSE,TRUE,FALSE,11,20,2,1,0,0,0,0,5,0,0,3,0,0,4,3,0,1,0,5,4,0,2,1,1,0,0,121,0,2,0,1,7,0,0,0,0,2,0,0,0,2,0,2,1,8,0,0,10.698496905393457,36.283848,21
1221-135767-0009,1221,13.34,2.4899999999999993,40.992443,56.988125,FALSE,TRUE,FALSE,6,20,0,1,0,0,0,0,4,0,0,1,0,3,5,0,0,3,0,4,3,0,0,2,2,0,0,137,0,7,0,0,9,0,0,0,0,0,0,0,0,1,1,1,0,16,0,0,12.626728110599077,15.995681999999995,16
5683-32879-0017,5683,14.59,2.660000000000001,29.907652,59.610394,FALSE,TRUE,FALSE,4,24,0,1,0,0,0,0,1,0,0,2,1,0,5,4,2,1,0,2,4,0,2,3,0,0,0,133,0,8,0,1,10,0,0,0,0,0,0,0,0,0,0,1,2,11,1,0,11.148365465213747,29.702742,16
4077-13751-0014,4077,12.61,2.459999999999998,50.51753,63.13682,FALSE,TRUE,FALSE,8,26,0,0,0,0,0,0,2,0,0,6,0,1,6,4,1,2,0,3,4,0,1,4,0,0,0,146,0,4,0,1,8,0,0,0,1,0,0,0,2,0,2,3,1,13,0,0,14.384236453201968,12.61929,21
3729-6852-0001,3729,12.195,1.635000000000001,33.710754,57.35963,FALSE,TRUE,FALSE,9,18,0,0,0,1,0,0,6,0,0,2,0,0,3,1,0,2,0,5,2,0,0,5,2,0,0,120,0,6,0,0,5,0,0,0,0,0,0,0,1,0,1,3,0,10,0,0,11.363636363636365,23.648876,18
5683-32879-0013,5683,11.495,1.8550000000000004,31.547169,60.150585,FALSE,TRUE,FALSE,5,12,0,1,0,0,0,0,2,0,0,2,0,1,5,0,0,1,0,2,1,0,1,1,0,0,0,124,0,8,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,12.86307053941909,28.603416,11
5142-33396-0063,5142,2.515,0.4550000000000003,21.628258,NA,FALSE,FALSE,FALSE,4,2,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,14.563106796116507,NA,5
1580-141084-0009,1580,4.685,0.7749999999999998,30.153109,63.024055,FALSE,TRUE,FALSE,3,4,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,55,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,2,2,7,0,0,14.066496163682865,32.870945999999996,5
1320-122617-0001,1320,14.055,1.755,39.842396,55.157166,FALSE,TRUE,FALSE,9,18,0,1,0,0,0,0,6,0,0,2,0,1,2,0,1,3,0,2,4,0,2,3,0,0,0,157,0,6,0,1,5,0,0,0,0,0,0,0,0,0,0,3,0,21,1,0,12.764227642276422,15.314769999999996,18
7176-88083-0021,7176,12.605,2.0250000000000012,34.282043,60.19422,FALSE,TRUE,FALSE,6,23,0,1,0,0,0,0,3,0,0,2,1,2,3,2,1,2,0,4,2,0,0,6,0,0,0,129,0,2,0,0,8,1,0,0,1,0,0,0,0,1,1,2,2,8,0,0,12.192816635160682,25.912177,17.5
4970-29095-0026,4970,10.93,1.8699999999999983,16.894728,55.06793,FALSE,TRUE,FALSE,6,15,0,1,0,0,0,0,3,0,0,2,0,0,5,0,0,3,0,3,1,0,0,3,0,0,0,107,0,4,0,0,7,0,0,1,0,0,0,0,1,0,0,2,1,12,0,0,11.810154525386311,38.173201999999996,13.5
3570-5696-0009,3570,8.86,0.6100000000000003,-26.944927,56.032726,FALSE,TRUE,FALSE,8,15,0,0,0,0,0,0,6,0,0,2,1,5,0,1,0,0,0,1,4,0,2,1,0,0,0,125,0,3,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,14,0,0,15.151515151515152,82.977653,15.5
