file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
2094-142345-0000,2094,22.57,5.210000000000002,45.00216,63.110573,FALSE,TRUE,TRUE,13,36,0,1,0,1,0,0,5,0,0,6,2,2,7,1,1,3,0,6,10,0,0,4,3,0,0,195,0,4,0,0,13,1,0,0,2,0,0,0,2,0,1,4,2,18,1,0,11.232718894009217,18.108413,31
4507-16021-0017,4507,10.585,1.445000000000002,27.255987,57.366848,FALSE,TRUE,FALSE,4,20,0,2,0,0,1,0,1,0,0,0,0,0,4,2,0,4,0,5,2,0,2,1,0,0,0,97,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10.612691466083152,30.110860999999996,14
6930-76324-0010,6930,2.69,0.8499999999999999,34.33631,58.36591,FALSE,TRUE,FALSE,2,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,26,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14.130434782608695,24.029600000000002,5
5683-32866-0019,5683,20.855,2.7250030000000045,36.565517,58.018105,FALSE,TRUE,FALSE,14,32,0,1,1,1,0,0,6,0,0,5,0,2,6,0,2,7,0,5,5,0,2,3,0,0,0,234,0,10,0,0,11,0,0,0,2,0,0,0,3,0,0,2,1,25,0,0,12.906786471062299,21.452588,30
2830-3980-0027,2830,2.27,0.6600000000000001,52.69144,NA,FALSE,FALSE,FALSE,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,24,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14.906832298136647,NA,4
8555-284449-0000,8555,12.04,0.8899999999999986,17.891438,47.77905,FALSE,TRUE,FALSE,6,23,0,0,0,0,0,0,2,0,0,4,0,1,8,0,0,0,0,6,4,0,0,4,1,0,0,157,0,3,0,0,3,0,0,0,3,0,0,0,1,0,0,1,2,15,0,0,14.080717488789237,29.887611999999997,17.5
5105-28240-0009,5105,11.65,2.100000000000001,41.541542,59.806152,FALSE,TRUE,FALSE,3,14,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,3,3,0,0,0,3,0,0,121,0,7,0,0,6,0,0,0,2,0,0,0,1,1,0,1,1,14,0,0,12.670157068062828,18.264609999999998,10
8455-210777-0062,8455,3.05,0.9499999999999996,38.681778,60.26055,FALSE,TRUE,FALSE,3,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,34,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16.19047619047619,21.578772,5
8224-274381-0001,8224,22.45,4.150002999999995,49.56739,62.175903,FALSE,TRUE,FALSE,7,25,0,1,0,0,0,0,3,1,0,2,0,1,3,6,2,3,0,4,3,0,2,1,1,0,0,177,0,10,0,0,13,0,0,0,2,0,0,0,0,0,0,3,1,21,0,0,9.672132733136511,12.608512999999995,19.5
1188-133604-0009,1188,23.06,5.029999000000002,37.57572,55.434444,FALSE,TRUE,FALSE,11,47,1,0,0,0,0,0,6,0,0,4,0,2,11,4,1,6,0,7,7,0,2,7,0,0,0,244,0,8,0,1,10,0,1,0,1,0,0,0,0,1,1,4,0,23,0,0,13.532999804048819,17.858724000000002,34.5
