file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
6930-76324-0024,6930,4.05,0.3899999999999999,46.402214,59.908947,FALSE,TRUE,FALSE,2,10,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,2,0,2,1,0,0,1,0,0,0,45,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,12.295081967213115,13.506732999999997,7
61-70970-0009,61,3.405,0.6349999999999996,46.85138,57.99181,FALSE,TRUE,FALSE,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,32,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,11.552346570397109,11.140430000000002,2.5
2961-960-0020,2961,9.88,1.9500000000000015,34.672253,50.61578,FALSE,TRUE,FALSE,6,14,0,1,0,0,0,0,3,0,0,2,1,0,2,1,0,2,0,4,2,0,0,2,0,0,0,93,0,2,0,0,6,0,0,0,1,0,0,0,1,0,0,1,0,9,0,0,11.727616645649434,15.943527000000003,13
8463-294828-0010,8463,8.34,1.1600000000000004,39.935104,60.762516,FALSE,TRUE,FALSE,3,13,0,0,0,0,0,0,1,0,0,2,0,1,0,4,0,2,0,1,3,0,0,2,0,0,0,83,0,6,0,1,6,0,0,0,1,0,0,0,0,0,0,2,1,6,0,0,11.559888579387188,20.827411999999995,9.5
1221-135766-0013,1221,3.645,0.5549999999999999,42.471695,58.49952,FALSE,TRUE,FALSE,2,5,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,33,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,10.679611650485437,16.027825,4.5
260-123440-0019,260,6.63,0.8799999999999997,33.657883,58.312492,FALSE,TRUE,FALSE,2,14,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,1,0,4,3,0,0,1,0,0,0,73,0,3,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1,7,0,0,12.695652173913043,24.654609,9
4446-2275-0027,4446,2.995,0.7350000000000003,32.745705,NA,FALSE,FALSE,FALSE,3,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,27,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,11.946902654867257,NA,4.5
2830-3980-0022,2830,3.27,0.93,51.30337,62.900536,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,11.965811965811966,11.597166000000001,1.5
7127-75947-0031,7127,1.92,0.7599999999999998,22.965012,NA,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.068965517241377,NA,3
2961-961-0015,2961,6.815,1.4050000000000014,21.93233,51.001476,FALSE,TRUE,FALSE,5,7,0,1,0,0,0,0,1,0,0,3,1,0,2,1,0,0,0,1,0,0,0,2,0,0,0,60,0,4,0,2,5,0,0,0,1,0,0,0,0,0,0,2,0,7,0,0,11.090573012939004,29.069145999999996,8.5
61-70968-0038,61,2.05,0.8199999999999998,45.072403,59.545227,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.94308943089431,14.472823999999996,1.5
5683-32866-0029,5683,2.275,0.5549999999999999,32.301674,52.200672,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10.465116279069768,19.898998,1.5
6930-81414-0024,6930,5.05,0.8099999999999996,37.19247,65.28309,FALSE,TRUE,FALSE,4,8,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,1,0,2,1,0,1,0,0,0,0,41,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9.669811320754716,28.09062,8
6829-68769-0028,6829,3.29,0.5700000000000002,34.80435,61.628304,FALSE,TRUE,FALSE,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,12.132352941176471,26.823954,2.5
260-123440-0013,260,3.475,0.595,25.57729,59.94077,FALSE,TRUE,FALSE,5,9,0,0,0,0,0,0,3,0,0,2,0,1,2,1,0,1,0,2,1,1,0,0,0,0,0,28,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,9.722222222222223,34.363479999999996,9.5
8455-210777-0056,8455,5.545,1.305,34.99889,58.59478,FALSE,TRUE,FALSE,4,11,1,0,0,0,0,0,1,0,0,2,1,0,2,1,1,0,0,3,0,0,2,1,1,0,0,56,0,2,0,1,4,0,1,0,0,0,0,0,0,0,0,3,0,5,0,0,13.20754716981132,23.595889999999997,9.5
672-122797-0011,672,2.54,0.6599999999999999,51.172386,NA,FALSE,FALSE,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,10.106382978723405,NA,1.5
1580-141083-0017,1580,2.28,0.9499999999999996,27.724844,58.59,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9.022556390977444,30.865156000000002,1.5
2830-3980-0023,2830,6.16,1.3,50.085423,61.907646,FALSE,TRUE,FALSE,3,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,66,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,13.580246913580247,11.822223000000001,6
5142-33396-0022,5142,4.77,1.0599999999999994,24.729794,56.485443,FALSE,TRUE,FALSE,4,9,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,3,0,1,0,1,0,1,0,0,0,45,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,12.129380053908356,31.755649,8.5
237-126133-0013,237,6.815,2.3250000000000006,22.8734,47.4936,FALSE,TRUE,FALSE,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,3,1,0,1,1,0,0,0,47,0,1,0,0,7,1,0,0,0,0,0,0,0,1,0,1,0,7,0,0,10.467706013363028,24.6202,6
1580-141083-0024,1580,4.48,1.3000000000000007,27.433838,58.861633,FALSE,TRUE,FALSE,5,6,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,37,0,2,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,11.635220125786164,31.427794999999996,8
237-126133-0004,237,3.295,0.6249999999999998,28.415062,51.83789,FALSE,TRUE,FALSE,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,34,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,12.734082397003746,23.422828000000003,2
8230-279154-0032,8230,3.88,0.6499999999999997,32.859074,57.54046,FALSE,TRUE,FALSE,2,7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,1,2,0,0,0,0,0,0,34,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10.526315789473683,24.681386000000003,5.5
6930-76324-0014,6930,4.72,0.8899999999999993,42.41069,67.26528,FALSE,TRUE,FALSE,4,2,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,11.749347258485638,24.85459,5
8555-292519-0002,8555,1.81,1.02,15.347484,51.250103,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.329113924050633,35.902619,0.5
8463-294828-0013,8463,7.2,1.12,32.520515,57.540436,FALSE,TRUE,FALSE,6,11,0,1,0,0,0,0,3,0,0,2,0,0,1,2,0,2,0,2,2,0,0,2,0,0,0,75,0,3,0,0,6,1,0,0,1,0,0,0,1,0,0,1,0,8,0,0,12.335526315789474,25.019920999999997,11.5
7176-88083-0000,7176,5.695,0.6349999999999996,38.608307,53.094383,FALSE,TRUE,FALSE,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,3,3,0,0,1,1,0,0,57,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,11.26482213438735,14.486075999999997,6.5
5142-33396-0037,5142,3.575,0.4450000000000003,27.891409,51.161037,FALSE,TRUE,FALSE,4,5,0,1,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,43,0,1,0,1,3,1,1,0,0,0,0,0,1,0,0,1,0,7,0,0,13.738019169329075,23.269628,6.5
3729-6852-0025,3729,3,0.93,28.774025,NA,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,23,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,11.111111111111112,NA,6
