file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1580-141083-0034,1580,6.99,0.64,31.865221,57.189827,FALSE,TRUE,FALSE,4,18,0,0,0,0,0,0,2,0,0,2,0,1,2,1,0,5,0,2,4,0,0,3,0,0,0,92,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,8,0,0,14.488188976377952,25.324606000000003,13
908-157963-0004,908,13.99,2.589999999999999,40.60527,56.18947,FALSE,TRUE,FALSE,2,23,0,0,0,0,0,0,0,0,0,2,0,1,2,2,1,1,0,11,3,0,0,2,0,0,0,110,0,5,0,1,8,0,0,0,0,0,0,0,0,0,1,6,1,12,0,0,9.649122807017543,15.584200000000003,13.5
7021-79740-0010,7021,12.025,2.415000000000001,13.760279,59.0741,FALSE,TRUE,FALSE,6,22,0,0,0,0,0,0,2,1,0,3,1,1,4,5,0,0,0,4,4,0,0,3,0,0,0,117,0,3,0,1,11,1,0,1,0,0,0,0,1,2,0,2,0,13,0,0,12.174817898022894,45.313821000000004,17
4507-16021-0009,4507,11.305,2.365000000000001,30.438583,56.211426,FALSE,TRUE,FALSE,5,13,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,5,0,0,2,0,0,3,1,0,0,90,0,3,0,1,6,1,0,0,0,0,0,0,0,0,0,0,5,10,0,0,10.067114093959734,25.772843,11.5
6829-68769-0032,6829,5.72,0.9299999999999996,41.041206,64.63475,FALSE,TRUE,FALSE,4,11,0,0,0,0,1,0,2,0,0,1,0,2,2,2,1,2,0,1,1,0,0,0,0,0,0,71,0,3,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,14.822546972860126,23.593543999999994,9.5
1284-1181-0001,1284,11.43,1.62,33.617455,55.266644,FALSE,TRUE,FALSE,5,16,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,1,0,1,4,0,1,5,0,0,0,124,0,4,0,1,6,0,0,0,1,0,0,0,0,0,0,3,1,10,1,0,12.640163098878697,21.649189,13
4446-2275-0022,4446,3.28,0.84,31.538254,66.11386,FALSE,TRUE,FALSE,1,11,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,0,2,3,0,0,0,36,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,14.754098360655737,34.57560600000001,6.5
1320-122617-0024,1320,7.555,1.0349999999999997,37.72568,57.915806,FALSE,TRUE,FALSE,1,6,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,94,0,5,0,0,3,1,0,0,1,0,0,0,0,1,0,3,0,13,0,0,14.41717791411043,20.190126000000006,4
8455-210777-0000,8455,8.745,1.4249999999999985,33.019073,64.36148,FALSE,TRUE,FALSE,6,22,0,0,0,0,0,0,3,0,0,3,0,0,7,1,0,2,0,6,6,0,0,0,0,0,1,105,0,9,0,0,5,0,0,0,1,0,0,0,1,1,0,1,0,10,0,0,14.344262295081966,31.342407,17
1320-122617-0027,1320,5.6899375,0.7199379999999993,38.888657,62.762867,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,72,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14.486922986611967,23.874209999999998,3.5
7176-92135-0040,7176,10.345,1.425000000000001,38.066917,60.780575,FALSE,TRUE,FALSE,3,16,0,1,0,0,0,0,2,0,0,0,0,0,3,0,2,2,0,4,4,0,0,1,0,0,0,129,0,5,0,0,8,1,0,0,0,0,0,0,0,0,0,5,0,18,0,0,14.461883408071749,22.713658000000002,11
121-127105-0017,121,2.695,0.4550000000000002,38.019787,61.76415,FALSE,TRUE,FALSE,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,2,0,0,0,35,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.625000000000002,23.744363,4
5639-40744-0027,5639,23.26,4.130000000000003,7.5242033,50.684334,FALSE,TRUE,FALSE,18,32,1,1,1,0,2,0,9,0,0,4,0,3,6,3,2,4,0,5,8,0,0,1,2,0,0,240,0,12,0,1,11,1,0,0,0,1,0,0,1,0,0,2,0,24,1,0,12.545739675901725,43.160130699999996,34
