file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
6829-68769-0038,6829,2.505,0.8049999999999999,33.181175,62.16621,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14.705882352941178,28.985034999999996,1.5
5105-28241-0015,5105,29.14,5.159999999999998,40.583874,61.235744,FALSE,TRUE,FALSE,21,46,0,0,0,0,1,2,10,0,0,8,1,4,6,3,2,7,0,8,9,0,2,4,0,0,0,304,0,10,0,0,14,3,0,0,4,0,0,0,2,0,0,4,2,28,2,0,12.677231025854876,20.651869999999995,44
908-157963-0011,908,10.395,1.7349999999999992,40.651188,57.127193,FALSE,TRUE,FALSE,2,18,0,1,0,0,0,0,0,0,0,1,0,2,3,2,1,2,0,2,5,0,0,1,1,0,1,82,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9.468822170900692,16.476005,11
1221-135767-0001,1221,13.43,1.4799999999999995,40.181858,59.793217,FALSE,TRUE,FALSE,11,17,0,0,0,0,0,0,6,0,0,5,0,2,3,2,0,2,0,2,4,0,1,1,0,0,0,147,0,7,0,1,6,1,0,0,2,0,0,0,2,0,0,3,0,16,0,0,12.301255230125523,19.611359,19.5
2300-131720-0002,2300,13.115,2.184999999999998,-142.21655,64.97622,FALSE,TRUE,FALSE,11,15,0,1,0,0,0,0,4,0,0,6,1,2,2,1,1,2,0,0,2,0,2,2,0,0,0,129,0,8,0,1,6,0,1,0,3,0,0,0,1,0,0,2,0,11,0,0,11.802378774016464,207.19277,18.5
2300-131720-0026,2300,17.595,2.5550009999999963,22.355103,58.674084,FALSE,TRUE,FALSE,13,22,0,0,0,0,0,1,6,0,0,6,0,2,2,1,1,1,0,5,8,0,0,2,3,0,0,170,0,11,0,1,9,0,0,0,4,0,0,0,0,1,1,2,1,19,0,0,11.303192240903739,36.318981,24
4077-13751-0016,4077,14.515,2.545000000000001,47.593533,62.41248,FALSE,TRUE,FALSE,10,28,0,0,0,0,0,0,5,1,0,4,0,4,3,3,2,3,0,2,7,0,0,4,0,0,0,158,0,6,0,0,9,0,0,0,1,0,0,0,2,1,0,2,1,12,0,1,13.19966583124478,14.818947000000001,24
6930-75918-0003,6930,23.315,2.434998000000003,38.423374,61.00167,FALSE,TRUE,FALSE,9,31,0,0,2,0,0,0,4,0,0,3,0,1,1,4,1,3,0,3,11,0,0,7,2,0,0,234,0,9,0,0,13,0,0,0,1,0,0,0,0,0,1,3,2,26,1,0,11.206895478266718,22.578295999999995,24.5
121-127105-0031,121,10.765,3.535000000000001,-119.50449,59.6213,FALSE,TRUE,FALSE,3,16,0,0,0,0,0,0,1,1,0,1,1,0,2,1,0,2,0,4,4,0,0,2,2,0,0,76,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,10.511756569847856,179.12579,11
2300-131720-0011,2300,15.875,2.1950000000000003,40.348774,65.00142,FALSE,TRUE,FALSE,8,23,0,0,0,0,0,0,4,0,0,4,0,2,5,0,1,3,0,4,4,0,0,4,0,0,0,148,0,7,0,1,9,0,0,1,1,0,0,0,0,1,1,1,2,17,0,0,10.818713450292398,24.652645999999997,19.5
4077-13754-0015,4077,22.205,4.514997999999997,32.098587,65.2108,FALSE,TRUE,FALSE,9,37,1,0,0,0,0,0,3,0,0,5,0,1,8,2,1,8,0,4,9,0,2,2,0,0,1,245,0,10,0,0,10,1,0,0,4,0,0,0,0,0,0,6,2,25,0,0,13.849630994954099,33.112213000000004,27.5
5639-40744-0028,5639,12.25,2.949999999999999,9.19244,44.56414,FALSE,TRUE,FALSE,7,18,0,0,0,0,0,0,3,0,0,4,1,0,2,3,2,2,0,0,3,0,4,1,1,0,0,126,0,3,0,0,9,1,2,0,2,0,0,0,0,0,0,0,0,13,0,0,13.548387096774192,35.371700000000004,16
908-157963-0015,908,14.465,3.345,38.383934000000004,58.201122,FALSE,TRUE,FALSE,4,26,0,2,0,0,0,0,1,0,0,1,0,1,5,5,2,3,0,5,0,0,0,5,0,0,0,106,0,5,0,1,10,0,0,0,0,0,0,0,0,1,0,1,0,8,0,0,9.532374100719425,19.817187999999994,17
2830-3980-0054,2830,10.085,1.7550000000000017,52.240414,62.947002,FALSE,TRUE,FALSE,5,16,0,0,0,0,0,0,3,0,0,2,0,1,2,1,1,1,0,2,6,0,0,2,0,0,0,106,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,1,8,0,0,12.725090036014409,10.706587999999996,13
1284-1180-0017,1284,10.68,1.2999999999999998,34.028683,56.180065,FALSE,TRUE,FALSE,5,22,1,0,0,0,0,0,1,0,0,3,0,1,3,1,0,2,0,7,4,0,0,4,0,0,1,112,0,5,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1,12,0,0,11.940298507462687,22.151381999999998,16
7021-79740-0008,7021,18.415,3.9849990000000006,8.638162,53.63793,FALSE,TRUE,FALSE,11,22,0,2,1,0,0,0,6,0,0,2,0,0,3,4,1,1,0,7,3,0,0,3,0,0,0,166,0,1,0,0,17,0,0,0,1,0,0,0,1,0,0,3,0,21,0,0,11.503810706596626,44.999767999999996,22
4077-13754-0010,4077,11.955,2.1050000000000004,34.936028,64.894295,FALSE,TRUE,FALSE,5,24,0,0,0,0,0,0,2,0,0,3,1,3,3,2,0,4,0,4,5,0,0,2,0,0,0,129,0,7,0,0,6,0,1,0,0,0,0,0,1,0,0,2,0,11,1,0,13.096446700507615,29.958267,17
672-122797-0064,672,15.27,4.690000000000001,40.65895,65.819954,FALSE,TRUE,FALSE,3,27,0,0,0,0,0,0,2,0,0,1,0,1,6,2,1,4,0,6,3,0,0,4,0,0,0,109,0,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,10.302457466918716,25.161004,16.5
1089-134686-0009,1089,10.575,2.1149999999999984,28.702961,50.517033,FALSE,TRUE,FALSE,7,15,0,1,0,1,0,0,3,1,0,1,0,0,4,0,0,1,0,3,4,0,0,3,1,0,0,94,0,4,0,0,6,0,0,0,0,0,0,0,1,1,0,0,2,8,0,0,11.11111111111111,21.814072,14.5
4507-16021-0001,4507,11.32,3.67,30.80075,NA,FALSE,FALSE,FALSE,2,15,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,5,0,0,3,0,0,0,67,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,8.758169934640522,NA,9.5
1221-135767-0004,1221,19.09,3.3299989999999973,39.609356,60.336235,FALSE,TRUE,FALSE,10,25,0,0,0,0,1,2,4,0,0,3,1,2,2,2,0,3,0,5,5,0,2,3,0,0,0,178,0,4,0,0,15,2,0,0,0,0,0,0,1,2,0,2,1,18,2,0,11.29441552700409,20.726879000000004,22.5
1221-135766-0006,1221,11.415,2.3449999999999993,40.024082,61.09975,FALSE,TRUE,FALSE,7,20,0,0,0,0,0,0,5,0,0,2,1,2,4,1,1,2,0,4,2,0,0,3,0,0,0,115,0,6,0,0,8,0,0,0,2,0,0,0,0,1,0,0,0,12,0,0,12.679162072767365,21.075668,17
4446-2273-0013,4446,2.625,0.6649999999999998,31.250763,62.169373,FALSE,TRUE,FALSE,3,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,28,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,14.285714285714285,30.91861,5
3570-5695-0015,3570,7.95,0.94,39.624626,54.19441,FALSE,TRUE,FALSE,6,24,0,0,0,0,0,0,5,0,0,1,0,3,6,1,1,2,0,4,4,0,0,3,0,0,0,109,0,5,0,0,4,1,0,0,0,0,0,0,0,0,1,0,3,11,0,0,15.549215406562055,14.569783999999999,18
