file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
121-123859-0002,121,30.04,6.079999000000007,11.587717,54.344444,FALSE,TRUE,FALSE,11,35,0,3,0,0,0,0,3,0,0,5,1,1,4,4,1,5,0,3,10,0,2,4,0,0,0,237,0,11,0,1,17,3,0,0,1,0,0,0,0,3,1,3,1,30,2,0,9.891485396849529,42.756727000000005,28.5
5142-36586-0002,5142,2.335,0.45500000000000007,35.059597,55.41746,FALSE,TRUE,FALSE,4,7,0,0,0,0,0,0,2,0,0,2,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,28,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,14.893617021276597,20.357863000000002,7.5
5142-36377-0019,5142,2.415,0.2749999999999999,15.601879,54.86571,FALSE,TRUE,FALSE,3,5,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,31,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14.485981308411214,39.263830999999996,5.5
2830-3980-0008,2830,4.84,0.9999999999999996,36.885292,57.677135,FALSE,TRUE,FALSE,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,54,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14.062499999999998,20.791843,3.5
7729-102255-0017,7729,15.11,2.339999999999995,20.065876,56.635353,FALSE,TRUE,FALSE,6,17,1,0,0,0,0,0,0,0,0,5,0,1,3,0,0,1,0,1,7,0,1,3,1,0,0,141,0,0,0,1,11,0,0,1,1,0,0,0,1,2,0,2,0,8,1,0,11.0415035238841,36.569477000000006,14.5
237-134500-0031,237,10.61,1.5800000000000003,33.14935,53.583473,FALSE,TRUE,FALSE,8,17,1,1,0,0,0,1,2,0,0,3,0,3,2,2,0,3,0,2,2,0,0,3,2,0,0,123,0,4,0,1,6,0,0,0,2,0,0,0,0,0,0,2,2,11,0,0,13.621262458471762,20.434123,16.5
5639-40744-0021,5639,10.98,1.7200000000000015,4.524188,50.558544,FALSE,TRUE,FALSE,4,17,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,2,0,3,5,0,0,2,1,0,0,114,0,7,0,0,6,0,0,0,1,0,0,0,1,1,0,1,0,13,0,0,12.311015118790499,46.034355999999995,12.5
61-70968-0006,61,2.935,0.745,46.82815,NA,FALSE,FALSE,FALSE,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,34,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,15.525114155251142,NA,2.5
4970-29095-0001,4970,13.91,2.8999999999999995,15.471671,52.61962,FALSE,TRUE,FALSE,5,22,0,0,0,0,0,0,2,0,0,3,0,0,4,4,1,3,0,5,3,0,0,2,3,0,0,116,0,7,0,0,11,0,0,0,2,0,0,0,1,1,0,3,0,14,0,0,10.535876475930971,37.147949,16
4446-2273-0005,4446,4.125,0.485,37.803894,59.665245,FALSE,TRUE,FALSE,0,14,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,3,0,3,0,0,1,1,0,0,0,51,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14.010989010989011,21.861351,7
1221-135766-0008,1221,10.78,1.199999999999999,43.0523,63.644966,FALSE,TRUE,FALSE,10,16,0,0,0,0,0,0,6,0,0,4,0,0,4,2,1,3,0,2,3,0,0,1,1,0,0,114,0,4,0,1,7,0,0,0,2,0,0,0,1,1,0,0,0,11,0,0,11.899791231732776,20.592665999999994,18
237-126133-0000,237,13.29,1.449999999999999,25.483297,45.144608,FALSE,TRUE,FALSE,11,19,0,3,1,0,1,0,2,0,0,4,0,1,4,2,0,2,0,4,6,0,0,0,0,0,0,151,0,3,0,2,8,1,0,1,1,0,0,0,0,0,0,1,1,15,0,0,12.753378378378379,19.661310999999998,20.5
4077-13751-0008,4077,10.555,1.774999999999999,46.64461,60.088867,FALSE,TRUE,FALSE,9,22,0,0,0,0,0,0,4,0,0,5,0,2,4,1,0,3,0,3,7,0,0,2,2,0,0,127,0,8,0,1,6,0,0,1,1,0,0,0,1,0,1,2,3,13,0,0,14.464692482915716,13.444257,20
4446-2275-0009,4446,2.09,0.6599999999999999,36.28921,63.643524,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,15.384615384615385,27.354314000000002,1
2094-142345-0040,2094,2.385,0.8349999999999997,47.30977,NA,FALSE,FALSE,FALSE,1,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14.193548387096774,NA,3
7729-102255-0009,7729,18.56,3.0199999999999996,21.134647,58.462524,FALSE,TRUE,FALSE,9,37,0,0,0,0,0,2,3,0,0,4,0,2,12,1,0,2,0,10,5,0,0,5,0,0,0,198,0,5,0,0,15,2,0,0,0,0,0,0,3,2,0,1,2,22,1,0,12.741312741312742,37.327877,27.5
1188-133604-0041,1188,10.07,2.2700000000000005,36.812748,56.21034,FALSE,TRUE,FALSE,5,14,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,4,0,2,2,0,0,2,1,0,0,93,0,5,0,0,4,0,0,0,1,0,0,0,1,0,0,0,2,11,0,0,11.923076923076923,19.397592000000003,12
5105-28241-0011,5105,13.71,2.0000000000000018,41.37638,55.475903,FALSE,TRUE,FALSE,8,27,0,1,0,0,1,0,4,0,0,2,0,3,4,1,0,5,0,5,6,0,0,3,0,0,0,147,0,7,0,0,5,0,0,0,0,1,0,0,0,0,0,2,1,11,1,0,12.5533731853117,14.099523000000005,21.5
6829-68769-0007,6829,3.865,0.8049999999999999,35.16765,60.75341,FALSE,TRUE,FALSE,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,48,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,15.68627450980392,25.58576,2.5
121-127105-0027,121,13.87,2.389999999999999,12.77124,56.834244,FALSE,TRUE,FALSE,3,19,0,1,0,0,0,0,2,0,0,0,0,2,4,0,1,2,0,3,4,0,0,3,0,0,0,140,0,3,0,0,6,0,0,0,0,0,0,0,0,1,0,1,1,10,0,0,12.195121951219512,44.063004,12.5
4507-16021-0021,4507,14.48,4.18,30.134872,52.998257,FALSE,TRUE,FALSE,2,14,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,2,0,3,2,0,0,0,1,0,0,93,0,6,0,0,8,1,0,0,0,0,0,0,1,0,0,3,2,5,0,0,9.029126213592232,22.863385,9
7176-92135-0005,7176,5.47,0.95,36.608,60.81941,FALSE,TRUE,FALSE,0,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,2,2,0,1,1,0,0,0,65,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,4,1,7,0,0,14.380530973451329,24.21141,6
8230-279154-0034,8230,14.51,1.9800000000000009,26.093391,57.057915,FALSE,TRUE,FALSE,8,24,0,1,0,0,0,0,5,0,0,2,2,1,3,1,3,3,0,2,4,0,0,5,0,0,1,152,0,6,0,0,12,0,0,0,0,0,0,0,1,0,0,1,0,11,0,0,12.130885873902635,30.964524,20
2830-3980-0058,2830,2.69,0.7899999999999998,50.689148,60.982857,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,27,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.210526315789473,10.293709,3.5
