file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1580-141083-0018,1580,2.675,0.9149999999999998,32.50746,63.08359,FALSE,TRUE,FALSE,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,13.636363636363637,30.57613,2
260-123286-0021,260,2.55,0.94,12.842739,59.864582,FALSE,TRUE,FALSE,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,18,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11.180124223602485,47.021843,3
7729-102255-0045,7729,6.805,1.3750000000000004,20.142725,58.6065,FALSE,TRUE,FALSE,3,9,0,0,0,1,0,0,1,0,0,1,1,0,4,0,0,1,0,0,0,0,1,2,0,0,0,64,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,11.786372007366483,38.463775,7.5
4970-29093-0023,4970,8.07,1.4300000000000002,5.632195,57.411053,FALSE,TRUE,FALSE,5,15,0,1,0,0,0,0,2,0,0,2,0,1,3,2,2,2,0,1,2,0,1,1,0,0,0,78,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,6,1,0,11.746987951807228,51.778858,12.5
121-127105-0004,121,2.11,0.8799999999999999,-112.35294,65.30474,FALSE,TRUE,FALSE,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.56910569105691,177.65768,3
6829-68769-0031,6829,5.555,1.0049999999999988,36.15046,62.11519,FALSE,TRUE,FALSE,2,9,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,1,2,0,0,1,0,0,1,53,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,11.648351648351646,25.964729999999996,6.5
6930-76324-0000,6930,3.025,1.005,36.710155,64.53254,FALSE,TRUE,FALSE,2,4,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,23,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.386138613861386,27.822384999999997,4
4970-29095-0008,4970,3.04,1.0100000000000002,15.889214,54.625946,FALSE,TRUE,FALSE,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11.822660098522169,38.736731999999996,2.5
260-123286-0009,260,5.795,1.2049999999999994,-54.513493,56.85727,FALSE,TRUE,FALSE,1,8,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,2,1,0,0,1,0,0,0,54,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,11.764705882352938,111.370763,5
8463-294828-0037,8463,5.37,0.7499999999999998,41.106407,58.139843,FALSE,TRUE,FALSE,4,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,57,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1,0,6,1,0,12.337662337662337,17.033436000000002,5.5
1580-141083-0048,1580,2.785,0.8050000000000002,27.227808,NA,FALSE,FALSE,FALSE,3,5,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,23,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,11.616161616161616,NA,5.5
