file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1089-134691-0014,1089,4.755,1.3250000000000002,34.211838,60.85321,FALSE,TRUE,FALSE,3,4,0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,37,0,3,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,10.78717201166181,26.641371999999997,5
672-122797-0036,672,5.365,1.345,42.28102,64.434586,FALSE,TRUE,FALSE,3,6,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,43,0,1,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,6,0,0,10.696517412935322,22.153565999999998,6
6829-68769-0005,6829,6.72,1.3899999999999997,32.523224,55.816376,FALSE,TRUE,FALSE,4,5,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,67,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,12.570356472795497,23.293152,6.5
237-126133-0021,237,4.365,0.9950000000000004,22.003942,47.00147,FALSE,TRUE,FALSE,1,10,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,2,0,0,1,1,1,0,0,45,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,13.353115727002969,24.997528,6
672-122797-0017,672,4.82,0.8500000000000001,45.59922,67.334656,FALSE,TRUE,FALSE,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,1,0,0,41,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,10.327455919395465,21.735435999999993,3.5
61-70970-0035,61,7.405,0.9450000000000004,47.736153,61.281765,FALSE,TRUE,FALSE,4,8,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,3,0,0,3,0,0,0,86,0,2,0,1,3,1,0,0,0,0,1,0,0,0,0,2,1,6,0,0,13.312693498452013,13.545611999999998,8
121-121726-0001,121,5.925,2.0349999999999997,-74.7187,59.936535,FALSE,TRUE,FALSE,4,7,0,1,0,0,0,0,3,0,0,0,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7.969151670951157,134.655235,7.5
4970-29093-0013,4970,8.01,1.4800000000000004,4.921978,53.262074,FALSE,TRUE,FALSE,7,14,0,0,2,1,0,0,2,0,0,2,0,1,2,0,0,2,0,2,4,0,0,3,0,0,0,91,0,3,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,11,0,0,13.935681470137826,48.340095999999996,14
6930-81414-0025,6930,2.53,0.4699999999999999,38.40911,NA,FALSE,FALSE,FALSE,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,21,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,10.194174757281553,NA,3
2830-3980-0020,2830,3.46,1.1399999999999997,56.33531,65.717285,FALSE,TRUE,FALSE,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,29,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.499999999999998,9.381975000000004,3.5
4992-41806-0011,4992,7.84,1.5900000000000003,27.424849,50.658306,FALSE,TRUE,FALSE,4,5,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,74,0,3,0,1,4,0,0,0,1,0,0,0,1,0,0,2,0,6,0,0,11.84,23.233457000000005,6.5
7176-92135-0041,7176,4.94,1.1400000000000008,33.16347,58.59963,FALSE,TRUE,FALSE,4,6,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,50,0,2,0,0,6,1,0,0,0,1,0,0,0,0,0,0,2,5,0,0,13.157894736842106,25.43616,7
3729-6852-0024,3729,5.515,1.0949999999999998,36.085724,53.927002,FALSE,TRUE,FALSE,4,8,0,0,0,0,0,0,2,0,0,2,0,2,1,0,0,0,0,2,2,0,0,1,0,0,0,57,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,1,2,7,0,0,12.895927601809955,17.841278000000003,8
6930-81414-0027,6930,3.85,0.4600000000000001,44.105843,67.05064,FALSE,TRUE,FALSE,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,39,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11.504424778761061,22.944797,4
4446-2275-0026,4446,5.495,0.985,32.694958,53.562695,FALSE,TRUE,FALSE,3,6,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,58,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,12.860310421286032,20.867736999999998,6
5105-28241-0013,5105,4.82,0.9500000000000002,40.616783,57.663506,FALSE,TRUE,FALSE,2,6,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,48,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,12.403100775193797,17.046723,5
