file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
8224-274381-0000,8224,17.74,3.749999999999998,48.805454,62.14398,FALSE,TRUE,FALSE,5,16,0,1,0,0,0,0,3,0,0,1,0,1,2,0,1,2,0,1,6,0,2,1,1,0,0,137,0,3,0,0,13,1,0,0,0,0,0,0,0,3,0,0,0,17,1,0,9.792709077912795,13.338526000000002,13
8230-279154-0016,8230,10.6,1.319999999999999,25.214128,55.826004,FALSE,TRUE,FALSE,7,13,0,0,0,0,0,0,3,0,0,4,0,0,2,0,1,1,0,3,5,1,0,0,0,0,0,96,0,5,0,1,9,0,0,0,1,0,0,0,2,0,0,0,0,11,0,0,10.344827586206895,30.611876,13.5
237-134500-0029,237,2.065,0.375,34.668476,57.500168,FALSE,TRUE,FALSE,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,15.976331360946746,22.831692000000004,2.5
7176-92135-0014,7176,16.02,1.999999999999996,36.322956,56.154305,FALSE,TRUE,FALSE,9,31,0,1,1,0,0,0,4,0,1,2,0,3,6,5,2,2,0,8,2,0,0,3,2,0,0,172,0,6,0,0,12,0,0,0,1,0,0,0,1,1,0,2,1,14,0,0,12.268188302425104,19.831349000000003,24.5
1580-141083-0006,1580,10.85,1.4199999999999997,32.989506,58.147194,FALSE,TRUE,FALSE,6,19,0,0,0,0,0,0,3,0,0,3,1,1,2,1,1,1,0,6,2,0,1,3,0,0,1,134,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,14,1,0,14.209968186638388,25.157688,15.5
5105-28240-0001,5105,16.065,2.745000000000002,39.81755,58.92345,FALSE,TRUE,FALSE,9,28,0,1,0,0,0,0,3,0,0,5,0,0,4,2,1,6,0,4,5,0,0,6,0,0,0,171,0,6,0,1,6,0,0,0,2,0,0,0,0,1,2,1,3,17,0,0,12.837837837837837,19.105900000000005,23
4992-41806-0016,4992,15.76,2.5900000000000003,27.526546,53.96077,FALSE,TRUE,FALSE,3,19,0,0,0,0,0,0,3,0,0,0,1,1,3,2,1,0,0,2,2,0,0,7,0,0,0,155,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,2,1,18,0,0,11.769172361427486,26.434223999999997,12.5
672-122797-0002,672,13.62,2.619999999999999,37.472527,71.44414,FALSE,TRUE,FALSE,9,24,0,2,0,0,1,0,1,0,0,5,0,2,5,0,0,4,0,2,7,0,0,4,0,0,0,125,0,4,0,0,4,0,0,0,2,0,0,0,3,0,0,1,2,9,0,0,11.363636363636363,33.971613000000005,21
2830-3979-0001,2830,16.1250625,3.2050619999999963,41.94003,59.0315,FALSE,TRUE,FALSE,7,30,0,0,0,0,1,0,3,0,0,3,0,1,5,3,1,5,0,6,4,0,1,4,2,0,0,167,0,8,0,0,10,2,0,0,0,0,0,0,2,1,1,9,1,16,0,0,12.925696094206804,17.09147,22
908-157963-0021,908,10.24,2.1500000000000004,40.714485,53.017967,FALSE,TRUE,FALSE,6,19,0,0,1,1,0,0,0,0,0,4,0,0,6,0,1,1,0,4,4,0,0,3,0,0,0,78,0,4,0,0,7,0,0,1,2,0,0,0,0,0,0,0,1,5,1,0,9.641532756489493,12.303481999999995,15.5
