file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
4970-29093-0000,4970,3.03,0.7499999999999998,3.9219658,58.669044,FALSE,TRUE,FALSE,3,9,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,2,0,1,2,0,1,0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.719298245614034,54.7470782,7.5
8555-292519-0007,8555,8.405,1.594999999999999,20.810076,58.17652,FALSE,TRUE,FALSE,3,8,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,3,1,0,0,1,0,0,0,67,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9.838472834067547,37.366444,7
237-126133-0016,237,4.25,1.1899999999999995,26.00111,44.998222,FALSE,TRUE,FALSE,3,5,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,29,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,9.477124183006534,18.997111999999998,5.5
121-127105-0022,121,5.075,1.5650000000000004,-41.10992,NA,FALSE,FALSE,FALSE,1,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,36,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10.256410256410257,NA,4.5
908-157963-0020,908,9.8,2.3400000000000016,41.304947,NA,FALSE,FALSE,FALSE,8,11,0,0,1,0,0,0,4,0,0,3,0,0,3,0,0,1,0,3,1,0,1,2,0,0,0,74,0,3,0,2,7,1,0,0,0,0,0,0,1,1,0,1,1,8,0,0,9.919571045576408,NA,13.5
2961-961-0009,2961,5.705,1.8049999999999993,20.548601,53.343697,FALSE,TRUE,FALSE,4,12,0,0,0,0,0,0,1,0,0,3,0,0,3,3,1,0,0,2,2,0,0,1,1,0,0,44,0,0,0,0,5,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,11.28205128205128,32.795096,10
8230-279154-0024,8230,6.34,1.1499999999999997,24.291433,52.650826,FALSE,TRUE,FALSE,2,9,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,2,0,1,1,0,0,0,0,0,0,53,0,1,0,1,5,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,10.211946050096339,28.359393,6.5
908-31957-0018,908,3.915,0.965,34.78275,59.3848,FALSE,TRUE,FALSE,1,6,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,28,0,2,0,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.491525423728813,24.60205,4
3570-5694-0004,3570,5.33,1.03,28.133585,48.02261,FALSE,TRUE,FALSE,2,7,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,55,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,12.790697674418606,19.889025,5.5
7127-75946-0005,7127,2.67,0.7300000000000001,38.76831,47.352863,FALSE,TRUE,FALSE,3,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,22,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11.34020618556701,8.584553,5
8463-287645-0000,8463,4.73,0.6400000000000003,33.94388,57.442684,FALSE,TRUE,FALSE,2,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,47,0,3,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,11.491442542787286,23.498804,5.5
