file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
4446-2273-0014,4446,2.39,0.5000000000000002,35.251846,NA,FALSE,FALSE,FALSE,4,6,0,0,0,0,0,0,1,0,0,3,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,27,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,14.285714285714286,NA,7
2961-960-0002,2961,15.35,2.18,37.309982,52.199684,FALSE,TRUE,FALSE,7,24,0,0,0,0,0,0,5,0,0,2,0,1,2,1,2,6,0,4,5,0,0,3,0,0,0,154,0,5,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,16,1,0,11.693242217160213,14.889702,19
1580-141083-0030,1580,3.48,0.6000000000000002,32.630615,59.590137,FALSE,TRUE,FALSE,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3,0,0,0,46,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15.972222222222223,26.959522,3.5
3729-6852-0035,3729,20.65,3.219999999999999,31.472425,51.317944,FALSE,TRUE,FALSE,8,26,0,0,1,0,0,0,4,0,0,3,1,1,5,2,1,3,0,4,9,0,0,0,1,0,1,194,0,6,0,0,7,0,0,0,1,0,0,0,1,0,0,3,2,17,0,0,11.13023522662077,19.845518999999996,21
4992-41806-0015,4992,12.44,1.5099999999999991,26.637096,52.684532,FALSE,TRUE,FALSE,5,18,0,0,0,0,0,0,2,0,0,3,1,1,3,0,0,3,0,3,3,0,0,4,0,0,0,154,0,6,0,1,3,0,0,0,0,0,0,0,1,1,1,4,2,11,0,0,14.089661482159196,26.047435999999998,14
5142-33396-0002,5142,3.67,0.5,23.061289,50.80103,FALSE,TRUE,FALSE,2,10,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,1,0,2,2,0,0,1,0,0,0,47,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,14.826498422712934,27.739741,7
6829-68769-0000,6829,11.695,1.0449999999999997,18.185078,61.117435,FALSE,TRUE,FALSE,7,20,0,0,0,0,0,0,3,1,0,3,0,0,7,0,0,0,0,4,6,0,0,3,0,0,0,140,0,5,0,0,5,1,0,0,2,0,0,0,1,1,0,1,3,14,0,0,13.145539906103286,42.932356999999996,17
1580-141084-0047,1580,5.25,0.5999999999999999,33.872066,59.95053,FALSE,TRUE,FALSE,5,13,0,0,0,0,0,0,1,0,0,4,0,1,3,0,0,1,0,4,2,0,1,1,0,0,1,67,0,6,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,4,0,0,14.408602150537634,26.078464000000004,11.5
5105-28241-0014,5105,2.995,0.8150000000000002,40.84377,57.855267,FALSE,TRUE,FALSE,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,32,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,14.67889908256881,17.011497,2.5
6829-68769-0034,6829,6.055,1.4549999999999998,37.19945,60.690144,FALSE,TRUE,FALSE,4,8,0,0,0,0,0,0,2,0,1,1,0,0,1,2,0,2,0,0,0,0,2,1,1,0,0,65,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,14.130434782608697,23.490693999999998,8
