file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
6829-68769-0012,6829,4.295,0.9549999999999992,34.981995,61.356007,FALSE,TRUE,FALSE,2,5,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,41,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12.275449101796404,26.374012,4.5
8455-210777-0018,8455,5.925,1.8849999999999996,33.712776,65.06529,FALSE,TRUE,FALSE,2,14,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,4,0,1,2,0,0,2,0,0,0,56,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,13.861386138613861,31.352514000000006,9
3575-170457-0031,3575,4,0.9199999999999998,37.783054,56.479137,FALSE,TRUE,FALSE,2,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,37,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,12.012987012987013,18.696083,4
5142-33396-0031,5142,7.845,0.9849999999999994,22.763832,53.59531,FALSE,TRUE,FALSE,2,12,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,3,0,1,1,0,0,4,0,0,0,83,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,4,2,7,0,0,12.099125364431487,30.831477999999997,8
1995-1837-0021,1995,3.09,0.3099999999999999,9.65854,59.159504,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,34,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,12.23021582733813,49.500963999999996,3.5
6930-76324-0016,6930,9.205,1.075,40.38677,62.95667,FALSE,TRUE,FALSE,6,15,0,0,0,0,0,0,3,0,0,3,1,0,3,1,1,2,0,3,3,0,0,1,0,0,0,94,0,3,0,0,6,1,1,0,2,0,0,0,0,0,0,1,0,10,0,0,11.562115621156211,22.569900000000004,13.5
4970-29095-0011,4970,3.355,0.665,18.065165,51.58091,FALSE,TRUE,FALSE,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,11.152416356877323,33.515745,2
61-70970-0006,61,2.335,0.715,46.772503,58.79411,FALSE,TRUE,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.493827160493826,12.021607000000003,1.5
8463-294828-0008,8463,2.65,0.4999999999999998,32.720646,NA,FALSE,FALSE,FALSE,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,1,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10.232558139534882,NA,3
6829-68769-0001,6829,9.315,1.0549999999999993,30.925688,60.015656,FALSE,TRUE,FALSE,3,11,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,1,4,0,0,3,0,0,0,106,0,3,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,12,1,0,12.832929782082324,29.089968,8.5
