file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1284-1181-0016,1284,9.515,2.0550000000000006,33.703453,58.317802,FALSE,TRUE,FALSE,4,13,0,1,0,0,0,0,2,0,0,1,0,1,3,0,0,4,0,2,1,0,1,1,0,0,0,101,0,6,0,0,7,0,0,0,1,0,0,0,0,0,0,3,1,8,0,0,13.53887399463807,24.614348999999997,10.5
5683-32865-0016,5683,3.06,0.73,23.786404,51.647114,FALSE,TRUE,FALSE,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,19,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,8.15450643776824,27.86071,4
4446-2271-0019,4446,3.825,1.0550000000000004,21.68619,NA,FALSE,FALSE,FALSE,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,35,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12.635379061371843,NA,3
8455-210777-0029,8455,3.085,1.175,34.01651,60.39076,FALSE,TRUE,FALSE,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,24,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12.565445026178011,26.374250000000004,2.5
908-31957-0019,908,9.54,2.579999999999999,36.221066,61.048058,FALSE,TRUE,FALSE,4,11,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,4,0,0,2,0,0,0,68,0,1,0,1,8,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,9.770114942528735,24.826991999999997,9.5
237-126133-0012,237,4.45,0.7099999999999999,24.250679,45.955704,FALSE,TRUE,FALSE,3,5,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,36,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,9.62566844919786,21.705024999999996,5.5
5105-28233-0006,5105,5.505,1.265,42.83798,59.200733,FALSE,TRUE,FALSE,2,7,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,2,0,0,1,0,1,0,52,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,12.264150943396226,16.362752999999998,5.5
7021-79759-0001,7021,2.48,0.6900000000000002,12.305461,NA,FALSE,FALSE,FALSE,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,22,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,12.29050279329609,NA,3.5
6829-68771-0011,6829,5.625,0.9749999999999996,23.363863,59.337162,FALSE,TRUE,FALSE,0,10,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,2,0,0,2,0,0,0,59,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,3,5,0,0,12.688172043010752,35.973299,5
6930-75918-0013,6930,2.94,0.42999999999999994,35.578613,NA,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,25,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,9.9601593625498,NA,4.5
4446-2275-0006,4446,3.54,0.3700000000000001,38.907574,64.85176,FALSE,TRUE,FALSE,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,44,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,13.8801261829653,25.944186000000002,3
260-123286-0003,260,7.37,2.2600000000000007,-20.654253,59.326374,FALSE,TRUE,FALSE,3,7,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,2,1,1,0,0,59,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11.545988258317026,79.980627,6.5
