file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1320-122617-0030,1320,3.98,1.11,37.85008,60.69705,FALSE,TRUE,FALSE,5,4,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,31,0,1,0,0,4,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,10.801393728222996,22.84697,7
121-127105-0032,121,3.17,0.55,-107.84858,61.004032,FALSE,TRUE,FALSE,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.450381679389313,168.852612,2.5
2300-131720-0005,2300,6.9,1.2500000000000004,3.2022119,66.55069,FALSE,TRUE,FALSE,3,13,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,6,0,0,2,0,0,2,0,0,0,60,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,10.619469026548671,63.3484781,9.5
1284-1180-0004,1284,4.285,0.5149999999999999,33.759262,58.134644,FALSE,TRUE,FALSE,5,8,0,1,0,0,0,1,1,0,0,2,0,2,1,0,0,0,0,2,1,0,0,2,0,0,0,48,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,12.732095490716178,24.375382000000002,9
6930-76324-0005,6930,5.035,0.7750000000000001,41.696926,54.677563,FALSE,TRUE,FALSE,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,1,0,0,2,0,0,0,53,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,12.441314553990612,12.980637000000002,5
2830-3980-0063,2830,5.415,1.4749999999999996,52.06759,61.329346,FALSE,TRUE,FALSE,7,3,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,47,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,11.928934010152282,9.261755999999998,8.5
260-123286-0013,260,4.73,0.8800000000000001,-35.750504,59.212315,FALSE,TRUE,FALSE,4,8,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,3,1,0,0,2,0,0,0,48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,12.467532467532466,94.962819,8
121-127105-0033,121,2.355,0.7550000000000001,-77.1048,NA,FALSE,FALSE,FALSE,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA,2.5
1320-122617-0017,1320,5.655,0.7650000000000001,39.701054,57.928646,FALSE,TRUE,FALSE,2,10,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,1,0,4,0,0,0,0,0,0,0,64,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,13.087934560327197,18.227592,7
8463-294828-0027,8463,5.98,0.5600000000000005,34.641148,54.46461,FALSE,TRUE,FALSE,1,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,72,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,10,0,0,13.284132841328413,19.823462,5
