file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
2961-961-0004,2961,11.48,2.8999999999999995,20.09163,53.024387,FALSE,TRUE,FALSE,4,22,0,1,0,0,0,0,3,0,0,0,0,1,4,3,0,4,0,3,7,0,0,0,0,0,0,105,0,3,0,0,8,2,0,0,0,0,0,0,0,1,0,1,0,9,0,0,12.237762237762235,32.932756999999995,15
4507-16021-0047,4507,34.955,6.195000999999994,29.156998,57.315483,FALSE,TRUE,FALSE,21,61,0,1,0,0,0,1,8,0,0,11,1,5,6,6,6,4,0,7,13,1,7,5,0,0,0,273,0,7,0,2,17,2,3,0,3,0,0,0,1,0,0,2,3,25,2,0,9.492350816841126,28.158485,51.5
4077-13751-0003,4077,16.72,2.8900000000000037,49.368645,65.48775,FALSE,TRUE,FALSE,10,15,1,0,0,0,0,0,2,0,0,7,0,0,2,1,1,1,0,4,2,0,0,4,0,0,0,190,0,7,0,1,12,0,0,0,5,0,0,0,1,0,0,0,3,20,0,0,13.738250180766455,16.119105000000005,17.5
260-123288-0005,260,12.55,2.420000000000003,-52.369385,56.938618,FALSE,TRUE,FALSE,4,18,0,0,1,1,0,0,1,0,0,1,1,1,2,1,0,2,0,6,4,0,0,1,0,0,0,122,0,6,0,0,8,0,0,0,1,0,0,0,0,1,0,3,1,15,0,0,12.043435340572561,109.308003,13
1221-135767-0007,1221,12.77,2.6499999999999995,40.29331,56.640564,FALSE,TRUE,FALSE,8,25,0,1,0,0,0,1,3,0,0,3,0,1,2,5,0,3,0,5,5,0,0,4,1,0,0,124,0,2,0,1,10,3,0,0,0,0,0,0,0,1,1,2,0,12,1,0,12.252964426877469,16.347254,20.5
4992-41806-0006,4992,10.37,2.1999999999999975,27.485712,44.536064,FALSE,TRUE,FALSE,6,11,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,1,0,4,2,0,1,0,0,0,0,85,0,2,0,1,5,1,0,0,2,0,0,0,0,0,0,1,1,8,0,0,10.403916768665848,17.050352000000004,11.5
7729-102255-0016,7729,11.61,1.490000000000001,24.230873,59.19643,FALSE,TRUE,FALSE,8,23,0,0,0,0,0,0,5,0,0,3,0,1,7,2,1,3,0,6,1,0,1,1,0,0,0,116,0,4,0,1,6,0,1,0,1,0,0,0,0,0,0,1,3,9,0,0,11.462450592885379,34.965557000000004,19.5
1580-141083-0028,1580,2.585,0.6149999999999999,32.00026,62.711407,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14.213197969543145,30.711147000000004,1
8455-210777-0043,8455,3.145,1.3250000000000002,32.70239,56.387295,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,26,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,14.285714285714286,23.684905,3.5
6930-75918-0004,6930,11.065,1.654999999999999,41.139374,58.92123,FALSE,TRUE,FALSE,6,21,0,0,0,0,0,0,1,0,0,5,1,1,1,3,2,3,0,2,5,0,1,2,1,0,0,110,0,1,0,0,8,0,0,1,2,0,0,0,2,1,0,2,0,9,0,0,11.689691817215728,17.781856000000005,16.5
