file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
4970-29093-0020,4970,5.58,2.03,3.0004218,56.495728,FALSE,TRUE,FALSE,5,8,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,0,3,0,0,0,46,0,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,6,1,0,12.957746478873238,53.4953062,9
3575-170457-0006,3575,8.3,1.3000000000000005,36.102196,61.858116,FALSE,TRUE,FALSE,5,13,0,2,1,0,0,0,2,0,0,0,1,0,5,2,0,0,0,0,3,0,0,2,0,0,0,85,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,12.142857142857142,25.755920000000003,11.5
260-123286-0011,260,4.255,1.3749999999999998,-4.257792,NA,FALSE,FALSE,FALSE,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,31,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10.76388888888889,NA,3.5
672-122797-0003,672,4.76,1.6499999999999997,38.10908,65.25035,FALSE,TRUE,FALSE,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,31,0,1,0,0,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,9.967845659163986,27.14127,3.5
237-134500-0003,237,3.17,0.5399999999999999,38.80164,57.89104,FALSE,TRUE,FALSE,3,6,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,35,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,13.307984790874526,19.089399999999998,6
8463-294828-0001,8463,9.19,1.22,42.61365,59.9901,FALSE,TRUE,FALSE,7,10,0,0,0,0,0,0,2,0,1,4,0,0,1,1,0,1,0,2,3,0,1,1,0,0,0,93,0,5,0,0,3,0,0,0,4,0,0,0,0,0,0,2,1,10,0,0,11.668757841907151,17.37645,12
7127-75947-0019,7127,3.875,1.6749999999999996,23.280012,58.828697,FALSE,TRUE,FALSE,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,23,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,10.454545454545453,35.548685,2.5
61-70968-0024,61,6.025,1.0150000000000006,52.967083,61.72591,FALSE,TRUE,FALSE,1,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,1,2,1,0,1,63,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,12.574850299401199,8.758826999999997,5
2830-3980-0053,2830,5.015,1.4749999999999994,51.938404,67.212555,FALSE,TRUE,FALSE,2,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,43,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,12.146892655367232,15.274150999999996,4.5
3729-6852-0036,3729,5.24,0.8200000000000006,35.00138,52.948174,FALSE,TRUE,FALSE,3,8,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,3,0,0,1,0,0,0,41,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3,1,3,0,0,9.276018099547512,17.946794000000004,7
