file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
672-122797-0039,672,4.025,1.0250000000000004,45.789818,NA,FALSE,FALSE,FALSE,2,7,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,28,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9.333333333333334,NA,5.5
908-157963-0006,908,8.11,1.3199999999999985,42.109627,60.51755,FALSE,TRUE,FALSE,4,6,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,76,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,2,1,10,0,0,11.192930780559646,18.407922999999997,7
4970-29093-0012,4970,8.71,1.8200000000000005,-0.00329438,54.8971,FALSE,TRUE,FALSE,4,12,0,0,0,0,1,0,0,0,1,2,0,1,5,0,0,1,0,3,2,0,0,0,0,0,0,93,0,1,0,0,7,1,0,1,1,0,0,0,0,1,0,3,0,9,0,0,13.497822931785194,54.90039438,10
1188-133604-0039,1188,6.625,1.515,38.0657,55.279427,FALSE,TRUE,FALSE,4,9,0,0,0,0,0,0,3,0,0,1,0,0,2,1,0,1,0,2,1,0,1,1,0,0,0,68,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,13.307240704500977,17.213727,8.5
1284-1180-0028,1284,6.045,0.8050000000000002,34.10973,56.60635,FALSE,TRUE,FALSE,1,10,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,3,1,0,0,1,0,0,0,62,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,11.83206106870229,22.49662,6
5142-33396-0016,5142,2.165,0.44500000000000023,28.100494,52.566193,FALSE,TRUE,FALSE,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,22,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,12.790697674418606,24.465698999999997,4
7729-102255-0005,7729,5.18,0.7799999999999996,23.26149,56.240948,FALSE,TRUE,FALSE,5,11,0,0,0,0,0,0,4,0,0,1,0,2,1,0,1,0,0,4,0,0,0,3,1,0,0,55,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,12.499999999999998,32.97945800000001,10.5
7127-75947-0012,7127,1.685,0.8849999999999999,23.372644,NA,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.499999999999998,NA,0.5
7127-75947-0015,7127,6.26,1.4900000000000002,21.618782,58.208813,FALSE,TRUE,FALSE,6,11,0,0,1,0,0,0,1,0,0,4,0,1,0,1,1,1,0,1,3,0,2,1,0,0,0,62,0,2,0,0,4,0,0,1,1,1,0,0,1,0,0,1,0,6,0,0,12.997903563941302,36.590030999999996,11.5
1995-1837-0029,1995,5.58,0.55,34.20481,53.55054,FALSE,TRUE,FALSE,2,9,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,3,0,0,0,0,0,0,50,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,9.940357852882704,19.345729999999996,6.5
4970-29093-0008,4970,3.58,1.16,8.2908745,NA,FALSE,FALSE,FALSE,1,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,29,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,11.983471074380166,NA,4
6930-76324-0018,6930,2.14,0.28000000000000014,46.089844,61.295727,FALSE,TRUE,FALSE,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.21505376344086,15.205883,3.5
2830-3980-0034,2830,2.97,1.0500000000000005,52.655357,NA,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,26,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,13.541666666666668,NA,1
1089-134686-0021,1089,6.55,1.2300000000000004,28.493511,56.67149,FALSE,TRUE,FALSE,3,7,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,1,0,1,0,0,0,2,0,0,0,62,0,1,0,0,6,1,0,0,2,0,0,0,0,1,0,0,0,6,0,0,11.654135338345865,28.177978999999997,6.5
1320-122617-0003,1320,6.285,0.8450000000000008,42.886787,61.285328,FALSE,TRUE,FALSE,3,8,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,2,0,1,1,0,0,0,74,0,5,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,8,0,0,13.602941176470589,18.398541,7
908-31957-0000,908,2.125,0.565,36.38589,70.476456,FALSE,TRUE,FALSE,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.256410256410255,34.090565999999995,2.5
1580-141083-0022,1580,3.295,1.0149999999999997,30.799934,57.1423,FALSE,TRUE,FALSE,4,3,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,27,0,2,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,11.842105263157894,26.342366,5.5
1089-134686-0025,1089,6.61,1.3600000000000003,27.978605,56.28545,FALSE,TRUE,FALSE,2,6,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,64,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,12.19047619047619,28.306844999999996,5
4446-2275-0020,4446,2.72,0.84,32.027504,67.91753,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,26,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.82978723404255,35.890026,3.5
4077-13751-0010,4077,6.72,1.67,47.79232,65.91446,FALSE,TRUE,FALSE,2,13,0,0,0,0,0,0,1,0,0,1,0,1,3,1,0,2,0,5,1,0,0,0,0,0,0,68,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13.465346534653467,18.12214000000001,8.5
2830-3980-0049,2830,3.42,1.05,51.95743,67.28554,FALSE,TRUE,FALSE,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,32,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,13.502109704641349,15.328109999999995,2
8463-294828-0004,8463,2.34,0.4099999999999997,34.228157,NA,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,11.398963730569948,NA,0.5
4992-41797-0016,4992,3.3,0.7599999999999998,23.908794,51.421116,FALSE,TRUE,FALSE,3,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,31,0,2,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,12.204724409448819,27.512321999999998,4.5
237-126133-0025,237,3.755,0.7749999999999999,28.31894,47.171936,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,39,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,13.087248322147651,18.852996,3.5
6829-68769-0003,6829,4.215,0.4149999999999998,36.940655,NA,FALSE,FALSE,FALSE,2,10,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,1,0,3,1,0,0,1,0,0,0,50,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,13.157894736842106,NA,7
