file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
61-70970-0017,61,2.55,0.7699999999999998,46.169018,59.217262,FALSE,TRUE,FALSE,1,8,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,1,0,1,1,0,0,0,25,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,14.044943820224718,13.048243999999997,5
2094-142345-0025,2094,3.595,1.1150000000000004,46.930904,62.635647,FALSE,TRUE,TRUE,2,6,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,30,0,1,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12.09677419354839,15.704743,5
5142-33396-0064,5142,3.3,0.6699999999999998,24.10956,53.245674,FALSE,TRUE,FALSE,3,5,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,41,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,15.5893536121673,29.136114000000003,5.5
7176-92135-0033,7176,2.23,0.3400000000000001,37.94446,58.85958,FALSE,TRUE,FALSE,2,6,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,35,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,18.51851851851852,20.91512,5
5639-40744-0001,5639,12.44,1.8899999999999988,12.464015,48.528553,FALSE,TRUE,FALSE,5,20,0,0,0,0,0,0,1,0,0,4,0,2,5,2,1,2,0,2,3,0,1,2,1,0,0,148,0,5,0,1,6,0,1,0,0,0,0,0,2,0,0,3,2,12,0,0,14.028436018957345,36.064538,15
2830-3980-0042,2830,3.02,0.91,52.195393,62.81016,FALSE,TRUE,FALSE,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,30,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,14.218009478672986,10.614767,2.5
1188-133604-0006,1188,2.4,1.03,37.544548,NA,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,14.598540145985403,NA,0.5
8230-279154-0025,8230,21.78,2.690000000000003,27.334562,55.159927,FALSE,TRUE,FALSE,15,35,0,0,0,0,1,0,8,1,0,5,0,4,3,6,3,0,0,6,4,0,1,8,1,0,0,216,0,18,0,4,13,2,0,0,0,0,0,0,0,1,1,2,3,18,0,0,11.314824515453118,27.825365000000005,32.5
4970-29095-0033,4970,12.025,2.644999999999998,20.13946,56.440086,FALSE,TRUE,FALSE,3,18,0,1,0,0,0,0,0,0,0,2,2,1,2,2,0,4,0,1,1,1,0,4,0,0,0,100,0,5,0,0,11,0,0,0,1,0,0,0,1,0,0,1,4,13,0,0,10.66098081023454,36.300626,12
2830-3980-0006,2830,6.41,1.4700000000000002,39.133324,60.252247,FALSE,TRUE,FALSE,3,12,0,0,1,0,0,0,1,0,0,1,0,1,5,1,0,1,0,2,2,0,0,0,0,0,0,72,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,3,1,5,0,0,14.574898785425102,21.118922999999995,9
