file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
5683-32865-0001,5683,2.58,0.52,25.485102,50.63802,FALSE,TRUE,FALSE,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,22,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.679611650485437,25.152917999999996,3
6829-68769-0020,6829,5.125,1.2049999999999998,21.599817,57.809322,FALSE,TRUE,FALSE,3,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,3,0,0,0,0,2,0,0,51,0,1,0,0,4,0,0,1,0,0,0,0,1,0,0,0,1,5,1,0,13.010204081632653,36.209505,5.5
4446-2275-0030,4446,2.665,0.6350000000000002,31.772903,60.910515,FALSE,TRUE,FALSE,1,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,25,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12.315270935960593,29.137611999999997,3
1089-134686-0036,1089,3.25,0.6199999999999999,37.477627,54.050873,FALSE,TRUE,FALSE,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9.505703422053232,16.573246000000005,2
8555-284447-0023,8555,7.155,0.815,23.150568,56.597466,FALSE,TRUE,FALSE,2,11,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,2,0,3,1,0,0,2,0,0,0,73,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,10,0,0,11.514195583596214,33.446898,7.5
7176-92135-0022,7176,8.23,1.6199999999999994,36.800114,57.355217,FALSE,TRUE,FALSE,6,9,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,3,1,0,0,3,0,1,0,85,0,4,0,0,5,1,0,0,1,0,0,0,0,0,0,1,2,8,0,0,12.859304084720119,20.555103000000003,10.5
8555-284449-0009,8555,3.27,1.1700000000000002,18.429129,56.532986,FALSE,TRUE,FALSE,2,6,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,19,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04761904761905,38.103857000000005,5
1995-1826-0020,1995,6.12,0.96,15.267736,54.808273,FALSE,TRUE,FALSE,3,8,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,2,1,0,0,1,0,0,0,59,0,6,0,1,3,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,11.434108527131782,39.540537,7
1580-141083-0011,1580,2.825,0.6950000000000004,31.925432,56.61302,FALSE,TRUE,FALSE,2,7,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,2,0,0,1,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,13.615023474178404,24.687587999999998,5.5
7021-85628-0000,7021,3.02,0.9,18.340034,NA,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,11.320754716981131,NA,1
8555-284447-0012,8555,2.275,0.9349999999999998,14.911308,NA,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.686567164179104,NA,0.5
2094-142345-0041,2094,1.42,0.74,46.004456,NA,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.294117647058824,NA,1
3575-170457-0013,3575,9.175,2.395000000000002,30.071253,56.488796,FALSE,TRUE,FALSE,5,15,0,0,0,0,0,0,3,0,0,2,0,1,2,1,2,1,0,3,4,0,0,1,0,0,0,84,0,4,0,0,6,0,0,0,1,0,0,0,0,0,1,2,0,9,0,0,12.389380530973453,26.417543000000002,12.5
4446-2273-0032,4446,7.835,2.085,29.584452,59.130215,FALSE,TRUE,FALSE,4,10,0,1,0,0,0,0,1,0,0,2,0,2,3,1,0,1,0,1,1,0,0,1,1,0,0,79,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13.73913043478261,29.545763,9
4446-2275-0017,4446,2.475,0.6550000000000001,31.369894,66.35518,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,23,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,12.637362637362639,34.985286,3.5
1221-135767-0008,1221,3.095,0.8150000000000002,41.599766,61.363476,FALSE,TRUE,FALSE,2,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,29,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,4,0,0,12.719298245614034,19.763709999999996,4.5
3729-6852-0014,3729,5.71,2.03,27.744919,49.56462,FALSE,TRUE,FALSE,5,5,0,1,0,0,0,0,3,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,32,0,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,8.695652173913043,21.819701,7.5
8455-210777-0049,8455,4.11,1.2199999999999998,36.158817,63.39315,FALSE,TRUE,FALSE,1,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,3,0,0,0,0,0,0,34,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,11.764705882352938,27.234333,5
2830-3980-0026,2830,1.485,0.7550000000000001,52.51776,63.692326,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8493150684931505,11.174565999999999,1
121-127105-0005,121,5.82,0.9800000000000006,-105.98695,61.015823,FALSE,TRUE,FALSE,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,57,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,11.776859504132231,167.002773,3
121-127105-0036,121,4.15,1.3600000000000003,-99.402405,55.317623,FALSE,TRUE,FALSE,3,8,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,1,0,0,3,0,0,0,35,1,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.544802867383513,154.720028,7
260-123288-0022,260,3.705,0.9850000000000002,7.275762,58.548077,FALSE,TRUE,FALSE,4,5,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,29,0,1,0,1,4,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,10.661764705882353,51.272315,6.5
6930-75918-0017,6930,6.16,0.5600000000000003,36.60435,61.930916,FALSE,TRUE,FALSE,3,9,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,2,4,0,0,0,0,0,0,69,1,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,12.321428571428573,25.326566000000007,7.5
121-127105-0009,121,2.29,0.31000000000000016,6.0923667,NA,FALSE,FALSE,FALSE,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12.121212121212121,NA,2
