file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
4970-29093-0021,4970,2.425,0.7649999999999999,3.6462310000000002,NA,FALSE,FALSE,FALSE,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,21,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12.650602409638555,NA,3.5
5142-33396-0056,5142,3.07,0.2899999999999999,28.775597,51.566914,FALSE,TRUE,FALSE,6,4,0,1,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,38,0,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,13.66906474820144,22.791316999999996,8
8463-294825-0001,8463,7.805,0.6849999999999993,31.994514,57.448418,FALSE,TRUE,FALSE,5,12,0,0,0,0,0,0,4,0,0,1,0,1,2,0,1,1,0,4,1,0,0,2,0,0,0,81,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,11.376404494382022,25.453903999999998,11
1284-1181-0005,1284,3.855,0.6449999999999995,41.60296,56.84452,FALSE,TRUE,FALSE,2,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,36,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,11.214953271028035,15.24156,4.5
4992-23283-0014,4992,4.535,0.925,21.094454,56.35807,FALSE,TRUE,FALSE,4,9,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,2,1,0,2,1,0,0,0,41,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,11.357340720221606,35.263616,8.5
61-70970-0039,61,6.665,1.0649999999999995,47.085148,62.52179,FALSE,TRUE,FALSE,7,11,0,1,1,0,0,0,2,0,0,3,0,1,1,1,0,2,0,3,3,0,0,0,0,0,0,71,0,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,12.678571428571427,15.436642000000006,12.5
5142-33396-0015,5142,4.31,0.46999999999999936,21.402573,52.095757,FALSE,TRUE,FALSE,3,6,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,50,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,13.020833333333332,30.693184,6
5683-32865-0007,5683,6.065,1.3249999999999993,34.888016,54.000366,FALSE,TRUE,FALSE,2,10,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,0,0,1,1,0,0,0,53,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,11.181434599156116,19.11235,7
4992-41806-0013,4992,6.02,1.1,27.36895,50.978832,FALSE,TRUE,FALSE,4,11,0,0,0,0,0,1,1,0,0,2,0,1,3,1,0,0,0,4,2,0,0,0,0,0,0,66,0,2,0,1,3,0,0,0,0,0,0,0,1,0,0,2,1,7,0,0,13.414634146341463,23.609881999999995,9.5
6829-68771-0018,6829,8.445,1.4149999999999996,25.915462,55.9631,FALSE,TRUE,FALSE,7,12,0,1,1,0,0,1,2,0,0,2,0,0,3,0,0,1,0,1,3,0,2,2,0,0,0,84,0,4,0,1,6,1,0,0,0,0,0,0,1,1,0,1,1,9,0,0,11.948790896159315,30.047637999999996,13
