file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
5142-36377-0005,5142,7.085,0.5149999999999997,37.148235,62.706398,FALSE,TRUE,FALSE,8,17,0,0,0,0,0,0,6,0,0,2,0,2,2,0,1,1,0,3,5,0,0,3,0,0,0,93,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,2,1,8,0,0,14.15525114155251,25.558163,16.5
8224-274384-0001,8224,20.33,3.590002999999995,26.310993,62.179363,FALSE,TRUE,FALSE,10,25,0,0,0,0,0,0,6,0,0,4,0,0,4,4,2,5,0,3,7,0,0,0,0,0,0,178,1,8,0,1,11,0,0,0,0,0,0,0,0,1,0,5,1,19,2,0,10.633215764614532,35.86837,22.5
1995-1837-0023,1995,16.965,2.095000999999999,2.8916388,56.79423,FALSE,TRUE,FALSE,9,26,0,0,0,1,0,0,5,1,0,2,0,0,3,2,1,2,0,6,8,0,0,4,2,0,0,176,0,6,0,1,8,0,0,0,0,0,0,0,1,1,0,3,3,20,0,0,11.835912026624884,53.902591199999996,22
61-70970-0004,61,10.515,1.3449999999999998,47.542202,61.94885,FALSE,TRUE,FALSE,8,18,0,0,1,0,0,0,1,1,0,5,0,1,4,2,0,0,0,1,4,0,1,5,0,0,0,108,0,5,0,1,5,0,0,1,1,0,0,0,2,1,0,1,0,7,0,0,11.777535441657577,14.406647999999997,17
1188-133604-0037,1188,14.51,3.0100000000000016,34.427578,57.240467,FALSE,TRUE,FALSE,8,25,0,1,0,0,0,0,5,0,0,2,0,1,5,1,0,2,0,7,3,0,0,6,0,0,0,157,0,8,0,0,6,0,0,0,1,0,0,0,1,0,0,2,1,16,0,0,13.65217391304348,22.812889000000006,20.5
3729-6852-0000,3729,11.17,1.969999999999999,29.111343,52.69618,FALSE,TRUE,FALSE,5,25,0,0,0,0,0,0,3,0,0,2,0,3,5,0,0,6,0,4,4,0,0,3,1,0,0,118,1,3,0,0,4,1,0,0,0,0,0,0,1,0,0,2,2,9,0,0,12.826086956521738,23.584836999999997,17.5
5105-28241-0017,5105,12.755,2.9250000000000007,40.556293,58.077824,FALSE,TRUE,FALSE,7,11,0,0,1,0,0,1,3,0,0,2,0,3,1,1,0,0,0,0,2,0,0,4,0,0,0,104,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,10.579857578840285,17.521531000000003,12.5
3575-170457-0008,3575,13.555,2.7150000000000007,33.931953,57.247456,FALSE,TRUE,FALSE,6,29,1,1,0,0,0,1,2,0,0,1,1,1,8,0,0,2,0,8,4,0,0,5,0,0,0,148,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,13,1,0,13.653136531365314,23.315503,20.5
1580-141083-0037,1580,5.73,0.3100000000000003,28.94852,53.90879,TRUE,TRUE,FALSE,4,11,0,0,0,1,1,0,0,0,0,2,0,1,2,0,0,1,0,0,4,0,1,2,0,0,0,76,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,7,0,0,14.022140221402214,24.960270000000005,9.5
7021-79740-0000,7021,11.125,1.8750000000000004,13.467779,56.572636,FALSE,TRUE,FALSE,7,16,0,0,0,0,0,0,2,0,0,5,1,0,5,1,1,0,0,2,4,0,1,1,0,0,0,112,0,3,0,1,10,3,0,0,2,0,0,0,2,0,0,0,2,11,0,0,12.108108108108109,43.104857,15
