file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
7127-75947-0008,7127,4.155,1.2750000000000004,22.200287,58.53798,FALSE,TRUE,FALSE,5,6,0,0,0,0,1,0,0,0,0,4,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,36,0,1,0,1,4,0,0,0,1,0,0,0,1,0,0,1,0,3,1,0,12.5,36.337693,8
6829-68769-0053,6829,6.36,1.0500000000000005,35.16572,62.643536,FALSE,TRUE,FALSE,3,7,0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0,69,0,2,0,0,4,0,0,0,0,0,0,0,1,1,0,2,0,8,0,0,12.994350282485877,27.477815999999997,6.5
4446-2271-0015,4446,2.595,0.7750000000000004,22.039848,53.282013,FALSE,TRUE,FALSE,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,3,0,0,0,0,0,0,0,23,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.637362637362639,31.242165,4
6930-76324-0001,6930,3.2,0.4000000000000001,44.372215,64.8671,FALSE,TRUE,FALSE,2,9,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,3,2,0,0,1,0,0,0,38,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,13.57142857142857,20.494884999999996,6.5
4507-16021-0049,4507,5.91,1.0699999999999992,31.776484,53.097763,FALSE,TRUE,FALSE,5,10,0,1,0,0,0,0,2,0,0,2,0,0,1,1,1,1,0,2,2,0,0,2,0,0,0,49,0,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,10.123966942148758,21.321279,10
908-31957-0024,908,7.54,2.16,35.59134,44.824642,FALSE,TRUE,FALSE,3,9,0,0,0,0,0,2,1,0,0,0,0,0,3,0,1,0,0,1,1,0,1,2,0,0,0,55,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,10.223048327137546,9.233301999999995,7.5
5105-28240-0016,5105,4.17,1.0699999999999998,38.8371,58.129753,FALSE,TRUE,FALSE,4,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,41,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,13.225806451612902,19.292653,6.5
672-122797-0073,672,8.205,2.0649999999999995,36.584393,68.546196,FALSE,TRUE,FALSE,4,11,0,0,0,0,1,0,2,0,0,1,0,0,1,3,1,0,0,5,1,0,0,0,0,0,0,56,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,9.120521172638435,31.961802999999996,9.5
6829-68769-0019,6829,2.665,0.2750000000000002,39.228546,59.011395,FALSE,TRUE,FALSE,2,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,32,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,13.389121338912135,19.782849,4.5
7127-75946-0015,7127,7.515,1.5049999999999997,38.151043,55.912533,FALSE,TRUE,FALSE,6,9,0,0,1,0,0,0,1,0,0,4,0,1,1,2,0,0,0,1,4,0,0,0,2,0,0,76,0,2,0,0,6,0,0,0,3,0,0,0,0,0,0,4,0,7,1,0,12.64559068219634,17.761490000000002,10.5
3570-5694-0015,3570,8.435,1.245000000000001,31.435715,52.074905,FALSE,TRUE,FALSE,5,12,0,0,0,0,0,0,3,0,0,2,0,0,1,3,0,1,0,2,3,0,0,2,1,0,0,94,0,8,0,0,6,0,0,0,0,0,0,0,1,0,1,4,1,11,0,0,13.073713490959667,20.639190000000003,11
908-157963-0001,908,2.885,0.855,42.50641,62.769108,FALSE,TRUE,FALSE,3,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.881773399014779,20.262698,4
8555-284447-0024,8555,4.635,1.4149999999999991,17.132908,49.287903,FALSE,TRUE,FALSE,4,4,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,40,0,1,0,0,4,1,0,0,1,1,0,0,0,1,0,0,2,4,0,0,12.422360248447202,32.154995,6
1995-1826-0012,1995,6.18,0.6700000000000002,17.952757,57.545433,FALSE,TRUE,FALSE,3,11,0,0,0,0,0,0,1,0,0,2,0,2,2,0,0,0,0,2,4,0,0,1,1,0,0,71,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,3,1,7,1,0,12.885662431941924,39.592676000000004,8.5
3729-6852-0021,3729,2.96,0.9900000000000004,30.854332,NA,FALSE,FALSE,FALSE,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9.644670050761423,NA,2
237-126133-0008,237,3.865,0.5550000000000002,23.848867,47.606106,FALSE,TRUE,FALSE,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,1,0,0,1,0,0,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,10.876132930513595,23.757239,4.5
908-157963-0029,908,3.63,0.8000000000000004,39.984955,62.908787,FALSE,TRUE,FALSE,3,7,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,0,0,0,32,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11.307420494699649,22.923831999999997,6.5
7729-102255-0025,7729,5.485,0.6750000000000003,19.501745,58.8956,FALSE,TRUE,FALSE,4,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0,53,0,3,0,0,3,0,0,0,1,0,0,0,3,0,0,1,0,5,0,0,11.018711018711018,39.393855,7.5
4507-16021-0038,4507,3.885,0.7949999999999997,29.791382,54.743767,FALSE,TRUE,FALSE,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,7.44336569579288,24.952385,2
7176-92135-0009,7176,4.38,1.4400000000000004,36.774548,44.578148,FALSE,TRUE,FALSE,2,9,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,3,0,0,0,2,1,0,0,37,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,12.585034013605444,7.803599999999996,6.5
8224-274384-0002,8224,9.815,1.9450000000000005,27.860212,61.041225,FALSE,TRUE,FALSE,5,11,0,0,0,0,0,0,2,0,0,3,0,3,0,0,2,1,0,2,2,0,0,1,0,0,0,99,0,3,0,1,8,1,1,0,1,0,0,0,0,0,0,1,0,13,0,0,12.579415501905974,33.18101299999999,10.5
4077-13751-0017,4077,5.095,1.2749999999999992,47.680813,NA,FALSE,FALSE,FALSE,5,8,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,3,0,0,2,0,0,2,0,0,0,46,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,12.041884816753926,NA,9
4507-16021-0048,4507,5.215,1.1949999999999994,30.885748,56.6868,FALSE,TRUE,FALSE,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,43,0,2,0,1,5,0,0,0,0,0,0,0,0,1,0,2,0,6,0,0,10.696517412935322,25.801052,3.5
1320-122617-0014,1320,4.9,0.6700000000000006,43.10301,54.774574,FALSE,TRUE,FALSE,3,9,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,57,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,13.475177304964541,11.671564000000004,7.5
2300-131720-0000,2300,5.08,0.9999999999999992,-11.476875,62.77442,FALSE,TRUE,FALSE,4,12,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,2,0,3,3,0,0,1,0,0,0,53,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,12.990196078431369,74.251295,10
8463-294825-0017,8463,2.35,0.4600000000000002,35.909424,NA,FALSE,FALSE,FALSE,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,2,0,0,0,17,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.994708994708995,NA,4.5
