file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
3570-5695-0003,3570,5.355,0.6950000000000001,38.851784,47.884632,FALSE,TRUE,FALSE,1,10,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,2,1,0,1,1,0,0,0,69,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,14.806866952789699,9.032848000000001,6
260-123440-0000,260,2.165,0.5450000000000002,25.5878,NA,FALSE,FALSE,FALSE,1,5,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14.197530864197532,NA,3.5
7021-79730-0001,7021,11.49,1.980000000000002,19.179207,57.673462,FALSE,TRUE,FALSE,1,9,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,2,0,1,0,0,0,1,1,0,0,93,0,4,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,9.779179810725553,38.494254999999995,5.5
2094-142345-0059,2094,10.01,2.199999999999999,49.43936,61.591114,FALSE,TRUE,FALSE,5,18,0,0,0,0,1,0,2,0,0,2,1,3,3,2,1,0,0,3,4,0,0,1,0,0,0,114,0,3,0,0,6,1,0,0,0,0,0,0,1,0,0,3,0,12,1,0,14.596670934699103,12.151753999999997,14
4077-13751-0013,4077,4.315,0.915,47.98212,64.308876,FALSE,TRUE,FALSE,3,7,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,50,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,14.705882352941176,16.326755999999996,6.5
1580-141083-0043,1580,2.74,0.7200000000000002,33.154842,NA,FALSE,FALSE,FALSE,2,8,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,3,1,0,0,0,0,0,0,29,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,14.356435643564357,NA,6
8230-279154-0028,8230,11.56,1.2599999999999985,31.853569,51.605244,FALSE,TRUE,FALSE,6,16,0,0,0,0,0,0,1,0,0,5,0,1,2,0,1,4,0,2,4,0,0,2,1,0,0,125,1,8,0,1,7,0,0,0,2,0,0,0,0,0,1,1,3,11,0,0,12.135922330097085,19.751675,14
1284-1181-0006,1284,11.405,1.9249999999999992,33.024323,59.733105,FALSE,TRUE,FALSE,5,17,0,0,0,0,0,0,2,0,0,3,0,0,3,2,0,2,0,2,5,0,0,3,0,0,0,111,0,4,0,1,6,0,1,0,0,0,0,0,1,1,0,3,3,12,0,0,11.708860759493671,26.708782,13.5
2300-131720-0001,2300,14.63,2.189999999999999,-150.75552,61.526405,FALSE,TRUE,FALSE,9,22,0,0,0,0,0,0,5,0,0,4,0,1,4,1,1,2,0,6,3,0,1,3,1,0,0,142,0,6,0,0,6,0,0,0,3,0,0,0,1,1,0,0,0,17,0,0,11.414790996784564,212.281925,20
260-123288-0007,260,11.2,2.019999999999999,12.323816,58.688354,FALSE,TRUE,FALSE,6,17,0,0,0,0,0,1,2,0,0,3,0,0,3,1,2,0,0,2,4,0,1,4,0,0,0,106,0,1,0,1,9,0,0,0,1,0,0,0,0,1,0,0,1,7,1,0,11.546840958605666,46.364537999999996,14.5
5105-28233-0009,5105,14.595,1.9850000000000003,42.539856,62.02226,FALSE,TRUE,FALSE,10,16,0,1,0,0,0,0,4,0,0,5,1,1,2,1,1,2,0,3,4,0,1,0,0,0,0,153,0,6,0,1,7,0,0,0,1,0,0,0,1,0,1,2,3,18,1,0,12.133227597145124,19.482404000000002,18
237-134493-0002,237,11.395,2.1650000000000005,34.973312,59.871918,FALSE,TRUE,FALSE,10,13,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,3,0,3,2,0,0,4,0,0,0,95,0,2,0,4,7,0,0,0,3,0,0,0,1,1,0,1,1,8,0,0,10.292524377031421,24.898606,16.5
