file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
260-123286-0017,260,3.975,0.9450000000000004,-43.320076,55.905277,FALSE,TRUE,FALSE,2,6,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,3,0,0,0,0,0,2,37,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,12.211221122112212,99.225353,5
7127-75947-0023,7127,5.11,1.1100000000000003,24.793758,NA,FALSE,FALSE,FALSE,1,14,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,2,0,4,2,0,0,0,0,0,0,52,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,13,NA,8
4992-41797-0000,4992,5.485,1.2450000000000006,25.546326,49.575733,FALSE,TRUE,FALSE,2,5,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,32,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,7.547169811320754,24.029407,4.5
3729-6852-0038,3729,5.77,1.4600000000000004,28.875193,55.011642,FALSE,TRUE,FALSE,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,36,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,8.352668213457079,26.136449000000002,4.5
7021-85628-0005,7021,5.015,1.175,34.645615,60.056496,FALSE,TRUE,FALSE,4,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,38,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,9.895833333333334,25.410881000000003,5
8463-294825-0019,8463,3.39,0.4500000000000002,37.419064,NA,FALSE,FALSE,FALSE,1,8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,2,0,0,0,32,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10.884353741496598,NA,5
5142-33396-0032,5142,9.785,0.9150000000000004,22.00453,55.35917,FALSE,TRUE,FALSE,7,14,0,0,1,0,1,0,3,0,0,2,0,1,2,1,1,2,0,3,2,0,1,1,0,0,0,115,0,5,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,12.965050732807217,33.35464,14
2300-131720-0027,2300,8.62,1.659999999999998,-22.781708,63.059975,FALSE,TRUE,FALSE,2,18,0,0,0,0,0,0,1,0,0,1,0,3,4,2,0,3,0,3,2,0,0,1,0,0,0,84,0,3,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,12.068965517241377,85.841683,11
121-127105-0034,121,7.41,2.2300000000000004,-97.69987,61.7769,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,64,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,1,1,8,0,0,12.355212355212355,159.47677,3.5
7176-92135-0037,7176,2.86,0.5700000000000001,39.326393,55.17481,FALSE,TRUE,FALSE,1,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,32,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13.973799126637555,15.848416999999998,4
