file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1221-135766-0009,1221,10.19,1.259999999999999,42.263012,58.517147,FALSE,TRUE,FALSE,9,12,1,1,0,0,0,0,3,0,0,4,0,0,2,0,0,1,0,2,4,0,0,3,0,0,0,117,0,9,0,1,7,0,0,0,3,0,0,0,0,0,0,3,0,11,0,0,13.101903695408735,16.254134999999998,15
8230-279154-0031,8230,12.665,1.1449999999999978,33.0731,53.68546,FALSE,TRUE,FALSE,8,13,0,1,0,0,0,0,4,0,0,3,0,0,2,1,1,2,0,3,1,0,0,3,0,0,0,134,0,8,0,1,9,0,0,0,1,0,0,1,0,1,0,4,1,11,0,0,11.631944444444443,20.612360000000002,14.5
1221-135767-0018,1221,11.16,1.2300000000000002,40.872295,59.785435,FALSE,TRUE,FALSE,4,21,0,0,0,0,0,0,2,0,0,2,0,0,3,1,0,2,0,8,4,0,0,3,1,0,0,125,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,10,1,0,12.58811681772407,18.91314,14.5
260-123440-0002,260,14.715,3.204999999999999,21.138758,57.54447,FALSE,TRUE,FALSE,9,27,0,2,0,1,0,0,3,1,0,2,0,2,3,2,1,3,0,5,6,0,0,5,1,0,0,147,0,6,0,1,10,0,0,0,0,0,0,0,1,0,0,3,1,16,0,0,12.771503040834055,36.405711999999994,22.5
237-134493-0005,237,10.945,1.784999999999999,33.06642,61.217175,FALSE,TRUE,FALSE,7,17,0,1,0,0,0,0,4,0,0,2,2,0,1,3,0,1,0,3,5,0,0,2,0,0,0,96,0,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,1,8,1,0,10.480349344978164,28.150754999999997,15.5
1188-133604-0021,1188,14.02,2.8000000000000007,37.334538,59.36113,FALSE,TRUE,FALSE,12,33,0,0,0,1,0,1,7,0,0,3,0,0,8,1,0,6,0,7,6,0,3,2,0,0,0,156,0,3,0,0,6,1,1,0,0,0,0,0,1,0,1,1,2,14,0,0,13.903743315508024,22.026592,28.5
1221-135767-0021,1221,12.72,1.4600000000000015,41.37835,59.007122,FALSE,TRUE,FALSE,10,22,0,0,0,0,0,0,4,0,0,6,0,1,3,1,0,2,0,6,4,0,1,4,0,0,0,142,0,1,0,2,6,1,1,1,2,0,0,0,0,0,0,1,3,13,0,0,12.61101243339254,17.628772000000005,21
7176-92135-0006,7176,7.795,1.0649999999999995,42.060184,55.958153,FALSE,TRUE,FALSE,4,14,0,0,0,0,2,0,2,0,0,0,0,1,2,1,0,4,0,3,3,0,0,0,0,0,0,97,0,6,0,0,9,0,0,0,0,0,0,0,0,1,0,1,1,13,0,0,14.413075780089152,13.897969000000003,11
5142-36377-0008,5142,15.425,1.6849999999999987,20.95753,59.519382,FALSE,TRUE,FALSE,9,28,0,3,0,0,0,0,3,0,0,3,1,3,2,3,0,4,0,3,4,0,0,8,0,0,0,189,0,9,0,2,11,1,0,0,0,0,0,0,1,0,0,2,0,22,0,0,13.755458515283841,38.561852,23
3570-5694-0006,3570,14.505,2.165,-27.900862,51.794334,FALSE,TRUE,FALSE,15,18,0,0,0,0,0,0,7,1,0,7,1,0,5,0,2,1,0,2,5,0,1,1,0,0,0,170,0,5,0,2,9,0,0,0,2,0,0,0,2,1,0,5,2,18,1,0,13.776337115072934,79.695196,24
672-122797-0022,672,19.0049375,5.774938999999998,38.339188,64.01281,FALSE,TRUE,FALSE,12,19,0,2,2,0,1,1,3,0,0,3,0,0,3,2,2,1,0,2,5,0,0,4,1,0,0,151,0,3,0,1,12,0,0,0,0,0,0,0,2,1,0,7,0,10,0,0,11.413455564639706,25.673622,21.5
5639-40744-0026,5639,14.5,3.059999999999999,9.630446,51.538853,FALSE,TRUE,FALSE,9,18,0,1,0,0,0,0,4,0,0,4,0,0,3,1,0,3,0,2,6,0,0,3,0,0,0,152,0,9,0,0,8,0,1,1,1,0,0,0,1,0,0,0,1,15,0,0,13.286713286713285,41.908407000000004,18
4446-2275-0010,4446,3.735,0.7549999999999999,33.12008,NA,FALSE,FALSE,FALSE,3,8,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,3,0,0,0,2,0,0,0,46,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,15.436241610738255,NA,7
6930-75918-0020,6930,14.4,1.8800000000000008,32.35495,61.35183,FALSE,TRUE,FALSE,8,24,1,1,0,0,0,0,3,0,0,3,0,2,5,1,1,1,0,8,3,0,0,3,0,0,0,146,0,3,0,0,9,0,0,0,1,0,0,0,1,1,0,2,1,14,1,0,11.661341853035145,28.996879999999997,20
3575-170457-0046,3575,25.64,4.849995999999999,35.5955,56.988132,FALSE,TRUE,FALSE,17,32,0,3,0,0,1,2,8,0,0,3,2,1,8,1,0,2,0,7,9,0,0,2,0,0,0,275,0,11,0,0,14,2,0,0,1,0,0,0,1,0,0,5,4,28,1,0,13.227510682537625,21.392632,33
6930-75918-0018,6930,10.81,1.14,34.018784,62.585423,FALSE,TRUE,FALSE,9,18,0,0,0,1,0,0,3,0,0,5,0,0,0,1,2,2,0,5,3,0,1,4,1,0,0,112,0,2,0,1,8,1,1,0,1,0,0,0,1,0,0,0,0,9,1,0,11.582213029989658,28.566639000000002,18
4446-2275-0021,4446,5.05,1.87,32.034225,61.670692,FALSE,TRUE,FALSE,1,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,46,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14.465408805031448,29.636467000000003,3
3570-5694-0007,3570,10.545,1.1450000000000005,-44.322155,56.579575,FALSE,TRUE,FALSE,6,9,0,1,1,0,0,0,2,0,0,2,0,2,2,1,1,1,0,0,2,0,0,0,0,0,0,118,0,5,0,0,8,0,0,0,2,0,0,0,0,0,0,1,2,17,0,0,12.553191489361703,100.90173,10.5
61-70968-0017,61,5.11,0.6700000000000006,41.87812,60.184124,FALSE,TRUE,FALSE,3,8,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,1,0,2,1,0,0,1,0,0,0,64,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,14.414414414414416,18.306003999999994,7
4507-16021-0039,4507,15.42,3.469999999999996,30.025398,51.3824,FALSE,TRUE,FALSE,6,18,0,1,0,0,0,0,1,0,0,4,1,1,4,1,1,1,0,4,1,0,1,3,1,0,0,109,0,9,0,1,10,0,0,1,1,0,0,0,0,1,0,0,0,14,1,0,9.12133891213389,21.357001999999998,15
1221-135766-0012,1221,16.22,2.6899999999999995,41.227215,59.414417,FALSE,TRUE,FALSE,8,27,0,1,0,0,0,0,4,0,0,3,1,1,7,0,2,2,0,3,7,0,1,3,0,0,0,163,0,5,0,0,8,0,0,0,0,0,0,0,1,3,0,0,1,16,2,0,12.047302291204732,18.187202,21.5
1320-122617-0016,1320,10.085,1.525,38.956333,63.584694,FALSE,TRUE,FALSE,6,13,0,0,0,1,0,0,3,0,0,2,0,0,1,1,2,0,0,1,5,0,1,2,0,0,0,117,0,4,0,0,5,1,0,1,0,0,0,0,1,0,0,3,0,12,0,0,13.66822429906542,24.628360999999998,12.5
1320-122617-0021,1320,5.335,0.8750000000000002,36.716663,58.249657,FALSE,TRUE,FALSE,3,8,0,1,0,0,0,0,1,0,0,1,0,3,1,0,1,0,0,0,0,0,0,3,0,0,0,63,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,14.125560538116591,21.532994000000002,7
8455-210777-0001,8455,18.125,4.304998999999999,32.991467,62.181866,FALSE,TRUE,FALSE,10,21,0,4,0,0,0,0,3,0,0,3,0,4,7,0,0,0,0,5,4,0,0,1,1,0,0,189,0,12,0,2,9,0,0,0,0,0,0,0,1,0,0,6,2,23,0,0,13.675831137783563,29.190399,20.5
