file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
5142-33396-0035,5142,3.945,0.8649999999999995,29.625051,54.368378,FALSE,TRUE,FALSE,3,5,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,37,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0,12.012987012987013,24.743327,5.5
61-70968-0014,61,7.485,0.8850000000000002,46.475193,58.79333,FALSE,TRUE,FALSE,3,22,0,0,0,0,0,0,1,0,0,2,0,1,4,2,0,4,0,2,4,0,0,5,0,0,1,88,0,3,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,13.333333333333334,12.318137,14
5683-32866-0022,5683,3.19,0.8200000000000001,32.506813,57.44038,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,13.502109704641349,24.933566999999996,3.5
6829-68771-0017,6829,2.39,0.4600000000000003,27.461079,62.513367,FALSE,TRUE,FALSE,1,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13.989637305699484,35.052288000000004,4
7729-102255-0029,7729,7.06,1.4100000000000006,20.383856,57.986053,FALSE,TRUE,FALSE,2,6,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,64,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,1,7,1,0,11.327433628318587,37.602197,5
2300-131720-0008,2300,9.125,1.6349999999999998,-62.80033,57.920856,FALSE,TRUE,FALSE,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,86,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,11.481975967957275,120.721186,4.5
5142-33396-0038,5142,4.18,0.30999999999999994,24.239758,57.637756,FALSE,TRUE,FALSE,7,9,0,2,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,3,0,0,2,2,0,0,0,47,0,4,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,4,0,0,12.144702842377262,33.397998,11.5
8555-284447-0000,8555,9.605,1.285,18.189274,56.469994,FALSE,TRUE,FALSE,6,15,0,0,0,0,0,0,1,0,0,5,2,1,2,0,1,1,0,3,4,0,0,1,1,0,0,115,0,4,0,1,4,0,0,1,2,0,0,0,1,0,0,3,1,12,0,0,13.822115384615385,38.28072,13.5
3729-6852-0043,3729,4.205,0.9549999999999998,32.356464,46.73477,FALSE,TRUE,FALSE,3,7,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,3,0,0,0,0,0,1,26,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,8,14.378305999999995,6.5
2094-142345-0034,2094,7.99,1.11,48.415817,61.68085,FALSE,TRUE,FALSE,5,13,0,0,1,0,0,0,2,0,0,2,0,1,3,1,0,1,0,4,1,0,1,1,0,0,0,87,0,6,0,0,4,0,0,0,0,0,0,0,2,0,0,1,1,10,0,0,12.645348837209303,13.265033000000003,11.5
6930-75918-0012,6930,1.94,0.73,36.304874,56.5939,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10.743801652892563,20.289026,1.5
7729-102255-0034,7729,2.71,0.3600000000000001,21.301533,61.125694,FALSE,TRUE,FALSE,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,10.21276595744681,39.824161000000004,3
