file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
8555-284447-0005,8555,6.83,1.0599999999999998,17.293776,53.79299,FALSE,TRUE,FALSE,3,8,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,4,0,0,1,0,0,0,72,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,12.478336221837088,36.499214,7
4992-41797-0012,4992,2.705,0.3450000000000002,26.366344,NA,FALSE,FALSE,FALSE,1,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,22,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9.322033898305085,NA,3
7021-79740-0001,7021,5.995,1.7349999999999994,3.9274433,61.95556,FALSE,TRUE,FALSE,4,7,0,2,0,0,0,0,2,0,0,0,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,45,0,3,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,10.563380281690138,58.0281167,7.5
1995-1826-0007,1995,7.06,1.239999999999999,15.434797,55.207367,FALSE,TRUE,FALSE,2,10,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,1,0,2,2,0,0,1,0,0,0,65,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,7,0,0,11.168384879725085,39.77257,7
5105-28233-0002,5105,8.285,1.3649999999999998,44.053707,59.32448,FALSE,TRUE,FALSE,8,13,0,0,0,1,0,0,4,0,0,3,0,1,1,1,1,3,0,1,2,0,0,3,0,0,0,90,0,6,0,0,4,0,0,0,2,0,0,0,1,0,0,1,1,11,0,0,13.00578034682081,15.270772999999998,14.5
237-134500-0011,237,3.35,0.5500000000000003,34.314407,55.533783,FALSE,TRUE,FALSE,1,8,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,0,1,1,0,0,0,39,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.928571428571429,21.219375999999997,5
6930-75918-0015,6930,6.38,1.4600000000000006,44.696682,57.991318,FALSE,TRUE,FALSE,5,5,0,0,0,0,0,0,2,0,0,3,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,50,0,2,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10.162601626016261,13.294635999999997,7.5
672-122797-0050,672,4.855,1.1350000000000005,40.536774,67.163605,FALSE,TRUE,FALSE,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,40,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,10.752688172043012,26.626831000000003,3
8455-210777-0046,8455,9.33,1.5400000000000016,34.435318,54.634533,FALSE,TRUE,FALSE,6,13,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,3,0,2,2,0,3,2,1,0,1,102,0,5,0,0,6,0,2,0,1,0,0,0,1,0,0,1,1,10,0,0,13.093709884467268,20.199214999999995,12.5
4507-16021-0058,4507,3.11,0.7599999999999998,29.57666,NA,FALSE,FALSE,FALSE,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,22,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9.361702127659575,NA,3.5
