file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
61-70968-0059,61,2.17,0.52,45.5142,60.787643,FALSE,TRUE,FALSE,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,25,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,15.151515151515152,15.273443,2
5639-40744-0041,5639,17.2,2.929999999999999,7.3275867,50.199207,FALSE,TRUE,FALSE,10,26,0,3,0,0,0,0,3,0,0,4,0,3,4,1,1,4,0,5,3,0,0,5,1,0,0,179,0,3,0,0,8,0,1,0,1,0,0,0,1,0,0,3,3,12,1,0,12.543798177995797,42.871620300000004,23
2961-960-0013,2961,10.575,1.8350000000000009,35.723488,53.001812,FALSE,TRUE,FALSE,5,16,0,0,0,1,0,0,2,0,0,2,0,1,3,0,1,1,0,3,5,0,0,2,0,0,0,98,0,1,0,0,6,0,0,0,1,0,0,0,0,0,1,1,3,6,0,0,11.212814645308926,17.278323999999998,13
4077-13754-0002,4077,17.78,2.889999000000003,34.946808,63.26927,FALSE,TRUE,FALSE,10,36,0,1,0,0,0,0,6,0,0,3,1,2,8,2,0,6,0,6,7,0,2,2,0,0,0,206,0,6,0,0,8,1,0,0,1,1,0,0,1,1,0,2,1,19,0,0,13.83478751949043,28.322462,28
1580-141084-0016,1580,5.96,0.7400000000000002,30.622211,60.730103,FALSE,TRUE,FALSE,2,10,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,0,0,4,0,1,0,0,0,0,77,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,14.750957854406131,30.107892,7
8230-279154-0009,8230,16.91,1.9000020000000035,24.990824,55.89875,FALSE,TRUE,FALSE,12,16,0,0,0,1,0,0,8,0,0,3,1,3,3,1,0,1,0,2,3,0,0,2,1,0,0,163,0,9,0,0,13,0,0,0,1,0,0,0,2,0,0,6,1,20,0,0,10.859428495593408,30.907926,20
7127-75947-0022,7127,12.35,2.7599999999999967,24.94325,58.9066,FALSE,TRUE,FALSE,11,22,1,2,1,0,1,0,4,0,0,2,0,1,3,5,0,2,0,7,1,0,2,1,0,0,0,104,0,11,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,10.844629822732008,33.96335,22
4970-29093-0011,4970,11.45,2.540000000000001,15.800585,46.664024,FALSE,TRUE,FALSE,7,17,1,0,0,0,0,0,4,0,0,2,0,1,2,1,1,1,0,2,2,0,3,4,1,0,0,110,0,4,0,0,8,1,0,0,1,0,0,0,1,0,0,3,1,12,0,0,12.34567901234568,30.863439,15.5
1188-133604-0044,1188,18.545,6.185001000000003,36.18462,58.819973,FALSE,TRUE,FALSE,9,26,1,2,0,0,1,0,3,0,0,2,0,2,6,2,0,1,0,6,2,0,2,5,0,0,0,156,0,3,0,0,8,1,0,0,1,0,0,0,0,0,0,1,2,9,1,0,12.621360244446624,22.635352999999995,22
5105-28233-0003,5105,14.81,2.0600000000000014,43.51604,61.531643,FALSE,TRUE,FALSE,8,20,0,0,0,0,0,0,5,0,0,3,0,4,4,0,0,3,0,3,4,0,0,2,0,0,0,161,0,7,0,1,5,0,0,0,0,0,0,0,2,1,0,2,1,14,0,0,12.627450980392156,18.015603000000006,18
