file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
61-70968-0030,61,5.685,0.45499999999999974,46.910393,61.14628,FALSE,TRUE,FALSE,1,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,2,1,0,0,0,0,0,0,62,0,2,0,0,4,0,0,0,1,0,0,0,0,1,0,2,2,7,0,0,11.8546845124283,14.235886999999998,5
6930-76324-0011,6930,9.24,1.2300000000000004,38.444515,62.215218,FALSE,TRUE,FALSE,4,17,0,0,0,0,0,0,3,0,0,1,0,0,2,0,1,2,0,7,1,0,0,4,0,0,0,96,0,2,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,11.985018726591761,23.770702999999997,12.5
3570-5694-0008,3570,9.495,1.7549999999999977,23.777037,55.533134,FALSE,TRUE,FALSE,6,7,0,0,0,1,0,0,1,0,0,4,0,0,1,1,2,0,0,1,2,0,0,0,0,0,1,106,0,4,0,1,8,0,0,0,1,0,0,0,1,0,0,4,0,15,0,0,13.695090439276482,31.756096999999997,9.5
5142-33396-0030,5142,2.765,0.4950000000000001,20.61831,NA,FALSE,FALSE,FALSE,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,1,0,0,0,30,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13.215859030837004,NA,3.5
61-70968-0015,61,5.375,0.7149999999999996,47.24273,59.132977,FALSE,TRUE,FALSE,2,18,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,1,0,4,3,0,1,2,0,0,0,57,0,4,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,12.23175965665236,11.890246999999995,11
908-157963-0002,908,2.755,0.575,41.45306,63.319073,FALSE,TRUE,FALSE,1,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,2,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.091743119266056,21.866013000000002,4.5
4507-16021-0056,4507,6.345,1.9449999999999992,30.716782,51.724976,FALSE,TRUE,FALSE,4,7,0,2,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,2,1,0,0,0,1,0,0,35,0,2,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.954545454545454,21.008194,7.5
908-31957-0003,908,6.565,1.0749999999999995,39.332504,60.241997,FALSE,TRUE,FALSE,4,11,0,1,0,0,0,0,1,0,0,2,0,0,3,1,0,1,0,2,3,0,0,1,0,0,0,56,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,10.200364298724953,20.909492999999998,9.5
8455-210777-0063,8455,2.26,0.9799999999999996,36.747578,NA,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.812499999999998,NA,1.5
260-123288-0009,260,3.435,0.815,0.48862484,59.3168,FALSE,TRUE,FALSE,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,33,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12.595419847328245,58.82817516,3.5
