file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
7729-102255-0024,7729,10.23,1.2700000000000011,22.314428,58.734985,FALSE,TRUE,FALSE,10,13,0,0,0,0,0,1,4,0,0,5,0,1,1,0,1,1,0,1,7,0,0,1,0,0,0,99,0,2,0,0,5,0,0,1,0,0,0,0,4,0,0,0,0,10,0,0,11.049107142857144,36.420557,16.5
4446-2275-0004,4446,2.11,0.6999999999999998,34.09526,59.22394,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,21,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14.893617021276594,25.128679999999996,1.5
4970-29095-0003,4970,10.02,1.99,18.998573,54.64851,FALSE,TRUE,FALSE,9,14,0,0,1,0,0,0,6,0,0,2,0,0,4,1,1,2,0,2,2,0,1,1,0,0,0,98,1,4,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,12.204234122042342,35.649937,16
1188-133604-0004,1188,10.65,2.459999999999999,36.19413,49.420822,FALSE,TRUE,FALSE,3,17,0,2,0,0,0,0,0,0,0,1,0,1,2,2,0,4,0,3,2,0,0,3,2,0,0,111,0,5,0,1,6,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,13.553113553113551,13.226692,11.5
1221-135766-0010,1221,15.05,2.710000000000001,41.723488,59.517876,FALSE,TRUE,FALSE,4,27,0,1,0,0,0,0,2,0,0,1,1,0,9,2,1,0,0,6,2,0,1,5,1,0,0,157,0,8,0,0,11,1,0,0,0,0,0,0,0,0,0,3,1,15,1,0,12.722852512155592,17.794387999999998,17.5
1995-1837-0018,1995,12.825,1.304999999999998,33.95612,57.188686,FALSE,TRUE,FALSE,11,27,0,1,1,0,0,1,4,0,0,4,0,3,5,3,1,0,0,5,5,0,0,5,0,0,0,139,0,6,0,0,7,0,0,1,1,0,0,0,0,0,2,3,2,16,0,0,12.065972222222221,23.232566,24.5
3570-5694-0013,3570,5.61,0.6300000000000001,26.545305,56.468002,FALSE,TRUE,FALSE,6,12,0,0,0,0,0,1,3,0,0,2,0,0,2,1,1,3,0,1,2,0,0,2,0,0,0,78,0,1,0,0,4,0,0,0,0,0,0,0,2,1,0,1,0,10,0,0,15.662650602409638,29.922697,12
260-123288-0019,260,2.955,0.7949999999999999,-102.82359,57.912193,FALSE,TRUE,FALSE,2,5,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,31,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,14.351851851851851,160.735783,4.5
672-122797-0004,672,10.25,2.850000000000003,36.04764,68.21668,FALSE,TRUE,FALSE,4,21,0,1,0,0,1,0,1,0,0,1,0,1,4,3,1,2,0,5,3,0,0,2,0,0,0,80,0,3,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,10.810810810810816,32.169039999999995,14.5
2300-131720-0018,2300,12.54,1.569999999999998,-27.038195,63.182365,FALSE,TRUE,FALSE,12,18,0,1,0,0,1,0,1,0,0,9,0,0,4,1,0,5,0,3,5,0,0,0,0,0,0,124,0,6,0,2,5,0,0,0,5,0,0,0,2,1,0,3,0,9,0,0,11.30355515041021,90.22056,21
8455-210777-0008,8455,11.835,3.615000000000004,31.584673,64.2221,FALSE,TRUE,FALSE,10,13,0,2,0,0,0,0,4,0,0,4,0,1,2,1,1,0,0,2,2,0,0,4,0,0,0,108,0,4,0,2,9,0,0,0,0,0,0,0,2,1,0,0,1,12,0,0,13.138686131386866,32.637427,16.5
