file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1089-134691-0009,1089,20.055,3.775000999999997,35.22538,57.96586,FALSE,TRUE,FALSE,9,31,0,1,0,1,0,0,2,0,0,5,0,0,8,1,0,1,0,9,8,0,0,4,0,0,0,187,0,2,0,0,8,1,0,0,0,0,0,0,4,2,1,2,1,15,0,0,11.486487192044665,22.740479999999998,24.5
908-31957-0022,908,14.1,3.509999999999999,34.10134,56.692135,FALSE,TRUE,FALSE,3,17,0,1,0,1,0,0,0,0,0,1,0,1,5,1,1,0,0,2,5,0,0,2,0,0,0,101,0,5,0,0,11,0,0,0,1,0,0,0,0,2,0,2,0,9,0,0,9.537299338999055,22.590795,11.5
121-123852-0004,121,16.29,3.1799999999999984,18.542336,53.16955,FALSE,TRUE,FALSE,7,14,0,0,0,0,0,1,2,0,0,4,0,2,1,1,2,0,0,5,2,0,0,1,1,0,0,110,0,3,0,1,11,0,0,0,0,0,0,0,1,2,0,2,0,9,2,0,8.390541571319602,34.627214,14
61-70970-0040,61,4.165,0.5250000000000002,48.10228,60.238213,FALSE,TRUE,FALSE,4,9,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,1,3,0,0,2,0,0,0,59,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,2,2,5,0,1,16.20879120879121,12.135933000000001,8.5
3729-6852-0020,3729,13.215,1.6849999999999996,29.203686,56.68591,FALSE,TRUE,FALSE,14,17,0,2,0,0,0,0,8,0,0,4,1,0,2,1,1,5,0,3,2,0,0,2,0,0,0,139,0,9,0,0,5,0,0,0,3,0,0,0,1,0,0,3,2,15,0,0,12.055507372072853,27.482224,22.5
7021-79730-0003,7021,32.88,8.289994999999994,19.68079,58.387226,FALSE,TRUE,FALSE,9,37,0,2,0,0,0,0,3,0,0,4,0,4,8,7,0,0,0,5,6,1,1,5,2,0,0,271,0,13,0,0,28,1,0,0,2,0,0,0,1,3,0,4,1,29,1,0,11.020737897369273,38.706436,27.5
5639-40744-0023,5639,13.92,2.620000000000001,-3.9664307,51.41737,FALSE,TRUE,FALSE,4,15,0,1,0,0,0,0,2,0,0,1,0,1,2,1,0,1,0,2,3,0,1,4,0,0,0,136,0,2,0,0,9,0,0,0,1,0,0,0,0,3,0,5,2,14,0,0,12.035398230088497,55.383800699999995,11.5
7176-88083-0013,7176,15,2.1100000000000003,33.50351,58.779427,FALSE,TRUE,FALSE,10,21,0,2,0,0,0,0,2,0,0,6,0,1,4,0,0,4,0,3,4,0,1,4,1,0,0,171,0,5,0,2,10,0,0,0,1,0,0,0,1,2,1,0,0,14,1,0,13.266097750193948,25.275917,20.5
1580-141083-0027,1580,5.225,0.7149999999999995,38.914833,56.098755,FALSE,TRUE,FALSE,5,9,0,1,0,0,1,0,2,0,0,1,0,2,2,0,0,0,0,2,2,0,1,0,0,0,0,66,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,3,1,7,0,0,14.634146341463415,17.183921999999995,9.5
4992-23283-0012,4992,21.735,2.6849999999999974,24.825344,52.985004000000004,FALSE,TRUE,FALSE,5,20,0,0,0,0,0,0,2,1,0,2,0,1,4,2,1,4,0,2,2,0,1,3,1,0,0,241,0,18,0,1,10,0,0,0,1,0,0,0,0,0,0,3,0,37,0,0,12.650918635170603,28.159660000000002,15
