file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
4970-29095-0007,4970,14.81,3.0500000000000016,16.166492,57.36068,FALSE,TRUE,FALSE,4,21,0,1,0,0,0,0,1,0,0,2,0,2,3,1,1,4,0,4,2,0,0,4,0,0,0,138,0,8,0,0,9,1,0,0,1,0,0,0,1,0,0,2,0,13,0,0,11.734693877551022,41.194188,14.5
4446-2273-0003,4446,7.835,1.264999999999999,29.208466,61.579945,FALSE,TRUE,FALSE,9,15,0,1,0,0,0,0,4,0,0,4,0,1,3,0,0,3,0,2,4,0,0,2,0,0,0,96,0,5,0,1,4,0,0,0,1,0,0,0,2,0,0,0,0,9,0,0,14.611872146118719,32.371479,16.5
4507-16021-0031,4507,14.31,2.4899999999999984,30.064274,57.078835,FALSE,TRUE,FALSE,4,16,0,0,0,0,0,0,2,0,0,2,0,2,1,1,1,6,0,0,1,0,1,3,0,0,0,122,0,8,0,0,9,1,0,0,1,1,0,0,0,0,0,1,1,14,0,0,10.321489001692045,27.014560999999997,12
672-122797-0008,672,30.81,8.409993000000004,37.28923,62.394966,FALSE,TRUE,FALSE,12,35,0,0,1,1,1,0,1,0,0,8,2,1,4,2,3,1,0,6,12,0,0,4,0,0,0,229,0,5,0,2,17,2,0,1,2,0,0,0,2,0,0,4,1,19,1,0,10.223211090960822,25.105735999999993,29.5
8555-292519-0001,8555,20.82,3.740000999999996,18.49996,52.27858,FALSE,TRUE,FALSE,13,30,1,3,0,0,0,2,0,0,1,6,0,2,4,1,0,1,0,6,5,0,2,9,1,0,0,176,0,4,0,1,12,0,0,0,1,0,0,1,2,3,1,3,2,17,0,0,10.304450252016991,33.77862,28
4507-16021-0020,4507,22.5,4.889999000000001,30.79433,54.00344,FALSE,TRUE,FALSE,14,27,0,2,0,0,0,0,8,1,0,3,0,2,7,1,2,4,0,2,3,0,1,5,0,0,0,167,0,6,0,1,16,2,0,0,1,0,0,0,1,0,0,1,4,15,0,0,9.483247615942783,23.20911,27.5
7021-79740-0014,7021,14.175,1.4550000000000018,13.900179,55.810894,FALSE,TRUE,FALSE,6,23,0,0,0,0,1,0,2,0,0,3,0,0,4,2,1,4,0,3,7,0,1,1,0,0,0,158,0,9,0,0,14,0,0,0,2,0,0,0,0,1,0,2,0,15,1,0,12.421383647798743,41.910714999999996,17.5
3570-5696-0003,3570,25.115,1.9949970000000057,37.31046,57.15714,FALSE,TRUE,FALSE,25,46,0,0,0,0,0,0,12,1,0,12,1,3,13,0,1,6,0,8,9,0,1,4,0,0,1,340,0,19,0,2,12,2,0,0,2,1,0,0,4,0,2,6,0,35,0,0,14.705880444738701,19.84668,48
6930-75918-0019,6930,11.6450625,0.7850619999999977,41.700237,62.07462,FALSE,TRUE,FALSE,6,17,0,0,1,0,0,0,2,0,0,3,1,1,4,0,1,2,0,3,2,0,1,2,0,0,0,116,0,3,0,1,6,0,0,0,1,0,0,0,1,0,0,2,1,10,0,0,10.68139913989875,20.374383,14.5
3729-6852-0006,3729,23.74,3.83,28.554218,53.39511,FALSE,TRUE,FALSE,18,39,0,0,1,0,0,0,7,0,0,10,0,2,8,3,1,7,0,5,8,0,3,2,1,0,0,251,0,5,0,0,8,0,0,0,4,0,0,0,5,0,0,4,5,17,1,0,12.606730286288299,24.840892000000004,37.5
