file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
3729-6852-0011,3729,7.37,1.2400000000000002,31.785608,53.867638,FALSE,TRUE,FALSE,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,58,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,9.461663947797716,22.08203,3
121-121726-0010,121,9.81,2.7100000000000004,-112.72937,59.947113,FALSE,TRUE,FALSE,2,7,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,0,74,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,10.422535211267606,172.67648300000002,5.5
6930-76324-0013,6930,4.305,0.6949999999999992,32.637268,66.74458,FALSE,TRUE,FALSE,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,43,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,11.91135734072022,34.107312,4
6829-68771-0002,6829,8.94,1.3199999999999994,24.560577,59.38428,FALSE,TRUE,FALSE,5,9,0,0,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,1,0,1,3,1,0,0,100,0,3,0,0,5,0,1,0,2,0,0,0,0,0,0,3,0,14,0,0,13.123359580052494,34.823702999999995,9.5
1320-122617-0037,1320,7.18,0.8400000000000001,41.65072,60.119167,FALSE,TRUE,FALSE,6,14,0,0,0,0,0,0,3,0,0,3,0,3,1,0,1,0,0,3,4,0,0,2,0,0,0,85,0,2,0,0,4,0,0,1,1,0,0,0,1,0,0,1,0,6,0,0,13.406940063091483,18.468446999999998,13
7176-92135-0001,7176,7.56,1.7000000000000008,34.275078,56.308784,FALSE,TRUE,FALSE,5,11,0,1,0,0,0,0,2,0,0,2,1,1,2,3,0,1,0,1,1,0,0,1,1,0,0,76,0,3,0,0,8,0,0,0,1,0,0,0,1,0,0,1,1,10,0,0,12.969283276450515,22.033706000000002,10.5
121-127105-0011,121,5.78,0.6299999999999997,-21.501091,60.749657,FALSE,TRUE,FALSE,5,7,0,0,0,0,2,0,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,3,2,0,0,69,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,13.398058252427184,82.250748,8.5
237-134500-0042,237,2.575,0.7050000000000004,27.557018,NA,FALSE,FALSE,FALSE,2,5,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,19,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10.160427807486633,NA,4.5
1580-141083-0031,1580,6.25,1.1400000000000006,33.290062,59.60932,FALSE,TRUE,FALSE,3,12,0,1,0,0,1,0,0,0,0,1,0,1,4,1,0,2,0,2,0,0,1,1,0,0,0,61,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,11.93737769080235,26.319257999999998,9
6930-75918-0008,6930,4.785,1.105,40.539658,60.476353,FALSE,TRUE,FALSE,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,43,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,7,0,0,11.684782608695652,19.936695,3
260-123440-0016,260,4.895,0.7949999999999994,37.26173,60.467808,FALSE,TRUE,FALSE,4,4,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,46,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,2,1,5,1,0,11.21951219512195,23.206077999999998,6
61-70968-0022,61,4.67,0.6499999999999999,45.822277,57.575912,FALSE,TRUE,FALSE,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,1,0,1,0,0,0,0,44,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,10.945273631840797,11.753635000000003,4.5
6829-68769-0017,6829,3.545,0.5449999999999997,26.432135,64.196236,FALSE,TRUE,FALSE,1,10,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,4,1,0,0,2,0,0,0,33,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,37.764101,6
8455-210777-0007,8455,2.67,1.0199999999999998,31.82378,54.042576,FALSE,TRUE,FALSE,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,18,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.909090909090908,22.218795999999998,2
6930-81414-0018,6930,2.93,0.78,35.07613,57.962486,FALSE,TRUE,FALSE,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,26,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,12.093023255813952,22.886356,4.5
1580-141084-0012,1580,2.485,0.7349999999999997,30.307625,NA,FALSE,FALSE,FALSE,1,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,20,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.428571428571427,NA,3.5
260-123288-0028,260,2.61,0.74,-26.498646,61.21972,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9.090909090909092,87.718366,1
3575-170457-0023,3575,9.095,1.2950000000000017,38.25795,55.77831,FALSE,TRUE,FALSE,7,13,0,1,0,0,0,0,4,0,0,2,1,1,2,1,0,1,0,3,3,0,0,1,0,0,0,99,0,6,0,0,4,0,0,0,0,0,0,0,1,0,0,4,0,8,1,0,12.692307692307693,17.520359999999997,13.5
4446-2275-0018,4446,2.315,0.4749999999999997,35.281116,NA,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13.043478260869563,NA,4
237-134500-0037,237,7.105,1.2850000000000006,33.713837,60.060863,FALSE,TRUE,FALSE,5,8,0,0,0,0,0,0,3,0,0,2,0,1,2,1,1,1,0,1,0,0,0,1,0,0,0,67,0,6,0,1,5,0,0,0,1,0,0,0,0,1,0,1,1,10,0,0,11.512027491408935,26.347026,9
1284-1180-0005,1284,6.55,0.9999999999999996,31.49022,57.362675,FALSE,TRUE,FALSE,4,10,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,1,0,1,2,0,0,4,0,0,0,70,0,3,0,1,3,0,0,0,1,0,0,0,1,0,0,0,1,7,0,0,12.612612612612612,25.872455000000002,9
5683-32866-0015,5683,2.83,0.49999999999999994,39.42862,59.480507,FALSE,TRUE,FALSE,4,4,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,29,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,12.446351931330472,20.051887,6
237-126133-0002,237,8.92,1.6899999999999995,24.41436,46.611813,FALSE,TRUE,FALSE,5,14,0,0,1,0,1,0,1,0,1,1,0,0,0,2,1,3,0,0,2,0,2,4,1,0,0,93,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,12,1,0,12.863070539419086,22.197453,12
4446-2275-0041,4446,4.755,1.1750000000000005,32.384205,64.86534,FALSE,TRUE,FALSE,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,2,2,0,0,0,43,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,12.011173184357544,32.481135,5.5
8455-210777-0055,8455,9.555,2.5450000000000004,35.321465,58.57648,FALSE,TRUE,FALSE,5,19,1,1,0,0,0,0,1,0,0,2,0,0,2,5,1,2,0,3,2,0,3,1,1,0,0,93,0,4,0,0,7,0,1,0,1,0,0,0,0,0,0,1,0,11,0,0,13.266761768901569,23.255014999999993,14.5
5639-40744-0017,5639,5.88,1.3399999999999996,3.477062,51.566284,FALSE,TRUE,FALSE,4,11,0,0,0,0,0,0,3,0,0,1,0,2,1,1,1,0,0,2,1,0,0,3,0,0,0,63,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,3,1,7,0,0,13.876651982378855,48.08922200000001,9.5
8230-279154-0021,8230,6.56,0.95,27.65692,55.75529,FALSE,TRUE,FALSE,6,14,0,1,0,0,0,0,3,0,0,2,0,0,2,1,0,2,0,2,5,0,0,2,0,0,0,72,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,11,0,1,12.834224598930483,28.098370000000003,13
1580-141084-0043,1580,2.065,0.5049999999999999,29.686611,NA,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,12.82051282051282,NA,2
5683-32879-0007,5683,6.795,1.3850000000000011,27.507719,57.576244,FALSE,TRUE,FALSE,1,11,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,0,1,3,0,0,1,1,0,0,58,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,10.720887245841038,30.068525,6.5
