file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
672-122797-0069,672,5.01,1.7899999999999994,36.501087,NA,FALSE,FALSE,FALSE,1,7,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,2,0,0,0,37,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,11.490683229813662,NA,4.5
5683-32866-0021,5683,7.9,2.22,31.74584,56.14019,FALSE,TRUE,FALSE,1,9,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,1,1,0,0,2,0,0,0,74,0,7,0,0,8,1,0,0,1,0,0,0,0,1,0,1,2,6,0,0,13.028169014084508,24.394349999999996,5.5
1221-135767-0019,1221,3.78,1.16,41.75063,63.980907,FALSE,TRUE,FALSE,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,24,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.16030534351145,22.230277,4
121-127105-0028,121,6.75,1.2400000000000009,-149.85002,NA,FALSE,FALSE,FALSE,4,9,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,0,0,2,2,0,0,2,0,0,0,72,1,2,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,13.067150635208714,NA,8.5
3729-6852-0022,3729,8.315,1.7049999999999992,31.618126,55.381332,FALSE,TRUE,FALSE,4,17,0,0,0,0,0,0,3,0,0,1,1,0,4,2,0,3,0,2,2,0,0,3,0,0,0,76,0,5,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,8,0,0,11.497730711043872,23.763206,12.5
6829-68769-0042,6829,2.175,0.9049999999999998,23.489159,62.332737,FALSE,TRUE,FALSE,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.811023622047244,38.843578,3
121-127105-0014,121,2.255,0.865,-78.46507,NA,FALSE,FALSE,FALSE,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.474820143884893,NA,2.5
1320-122617-0038,1320,2.24,0.5200000000000004,37.303802,NA,FALSE,FALSE,FALSE,2,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,23,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,13.372093023255816,NA,4.5
260-123286-0027,260,7.17,1.3099999999999998,30.854794,60.057133,FALSE,TRUE,FALSE,6,9,0,0,0,0,0,0,3,0,0,3,0,0,1,2,0,0,0,3,2,0,0,1,0,0,0,68,0,1,0,1,7,0,0,0,1,0,0,0,0,1,1,2,0,6,0,0,11.60409556313993,29.202339000000002,10.5
4992-23283-0009,4992,8.395,1.3849999999999991,23.21832,54.83464,FALSE,TRUE,FALSE,8,12,0,0,0,0,2,0,1,0,0,5,0,0,3,0,0,0,0,4,3,0,1,1,0,0,0,84,0,6,0,2,3,0,0,0,3,0,0,0,0,0,0,0,1,8,0,0,11.982881597717546,31.61632,14
