file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1995-1836-0013,1995,5.3,0.28999999999999904,15.204502,62.98828,FALSE,TRUE,FALSE,5,18,0,0,0,0,0,0,1,0,0,4,0,0,3,1,0,5,0,4,5,0,0,0,0,0,0,54,1,2,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,10.778443113772454,47.783778000000005,14
2830-3980-0043,2830,1.975,0.6750000000000002,52.083225,62.987247000000004,FALSE,TRUE,FALSE,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.846153846153848,10.904022000000005,3
672-122797-0060,672,3.35,0.9200000000000004,39.406242,58.059246,FALSE,TRUE,FALSE,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8.230452674897121,18.653004000000003,3.5
6829-68771-0023,6829,5.425,1.275,6.119685,58.419426,FALSE,TRUE,FALSE,4,9,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,2,1,0,2,2,0,0,0,51,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,2,0,5,0,0,12.289156626506022,52.299741000000004,8.5
8455-210777-0028,8455,7.735,2.2350000000000003,37.01778,61.164494,FALSE,TRUE,FALSE,4,5,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,65,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,11.818181818181818,24.146713999999996,6.5
1995-1837-0013,1995,3.195,0.825,28.311693000000002,NA,FALSE,FALSE,FALSE,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,1,0,0,1,0,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,10.548523206751055,NA,4.5
4446-2273-0031,4446,1.795,0.675,33.713223,63.925655,FALSE,TRUE,FALSE,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,12.500000000000002,30.212432,2
1995-1837-0007,1995,8.8,1.260000000000001,38.97801,56.87395,FALSE,TRUE,FALSE,3,12,0,1,0,0,0,0,0,1,0,1,0,1,2,1,2,2,0,2,1,0,0,1,0,0,0,79,0,4,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,10.477453580901857,17.895940000000003,9
237-134500-0026,237,3.05,0.7699999999999998,27.874939,NA,FALSE,FALSE,FALSE,5,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,29,0,3,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,12.719298245614034,NA,6
672-122797-0048,672,6.555,2.4749999999999996,42.683323,62.135002,FALSE,TRUE,FALSE,4,12,0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,2,0,4,2,0,0,1,1,0,0,39,0,1,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,9.558823529411764,19.451679,10
4446-2275-0011,4446,2.435,0.8350000000000002,32.113586,NA,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,21,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,13.125000000000002,NA,4.5
6829-68769-0033,6829,4.02,0.6999999999999997,34.43042,NA,FALSE,FALSE,FALSE,1,8,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,1,0,0,0,46,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,13.855421686746988,NA,5
2830-3980-0002,2830,2.025,0.405,41.3338,70.57123,FALSE,TRUE,FALSE,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.580246913580249,29.237430000000003,3.5
2094-142345-0019,2094,2.66,0.76,48.034283,NA,FALSE,FALSE,FALSE,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,22,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11.578947368421051,NA,3
1580-141083-0023,1580,3.33,0.6600000000000001,29.683792,54.228577,FALSE,TRUE,FALSE,5,5,0,1,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,33,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,12.359550561797754,24.544785,7.5
8455-210777-0041,8455,6.37,1.6100000000000008,34.25286,61.49822,FALSE,TRUE,FALSE,3,9,0,1,0,0,0,0,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,4,0,0,0,66,0,4,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,13.865546218487395,27.245360000000005,7.5
2830-3979-0011,2830,9.45,3.1199999999999983,43.30968,62.665962,FALSE,TRUE,FALSE,5,12,0,0,0,0,0,0,2,1,0,2,0,1,2,2,1,3,0,3,0,0,0,0,0,0,0,71,0,2,0,0,7,1,0,1,1,0,0,0,0,0,0,1,1,4,0,0,11.21642969984202,19.356282,11
1284-1181-0011,1284,7.75,1.020000000000001,33.51318,59.279297,FALSE,TRUE,FALSE,5,14,0,1,0,0,0,0,1,0,0,3,0,1,4,1,0,1,0,2,2,1,0,2,0,0,0,88,0,5,0,0,4,1,0,0,0,0,0,0,3,0,0,1,3,9,0,0,13.07578008915305,25.766117,12
260-123286-0022,260,3.235,0.6249999999999998,-141.9986,NA,FALSE,FALSE,FALSE,3,6,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0,30,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,11.494252873563218,NA,6
8555-292519-0005,8555,9.575,1.7950000000000004,17.263283,56.631348,FALSE,TRUE,FALSE,5,15,0,1,1,0,0,0,2,0,0,1,0,0,6,3,0,0,0,4,1,0,0,1,1,0,0,74,0,5,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9.511568123393317,39.368065,12.5
6829-68769-0049,6829,7.4,0.8800000000000004,37.858913,60.56589,FALSE,TRUE,FALSE,3,11,0,1,0,0,1,0,1,0,0,0,1,3,1,0,1,4,0,0,1,0,0,0,0,0,0,83,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,12.730061349693253,22.706977000000002,8.5
4992-41806-0009,4992,4.355,0.7950000000000006,27.240475,53.243183,FALSE,TRUE,FALSE,1,9,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,2,1,0,0,2,0,0,0,46,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12.921348314606742,26.002708000000002,5.5
7021-79759-0003,7021,4.62,1.1800000000000006,12.26978,55.05127,FALSE,TRUE,FALSE,2,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,42,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,12.209302325581397,42.781490000000005,3.5
237-134493-0010,237,2.875,0.7049999999999998,44.032482,58.353123,FALSE,TRUE,FALSE,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.755760368663594,14.320640999999995,2
6930-81414-0015,6930,3.73,0.5700000000000001,44.41625,NA,FALSE,FALSE,FALSE,2,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,23,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7.2784810126582276,NA,3.5
1580-141084-0015,1580,3.47,0.8900000000000005,29.762043,63.333588,FALSE,TRUE,FALSE,5,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,12.790697674418606,33.571545,6
4970-29095-0019,4970,2.725,0.7150000000000001,24.37752,60.7193,FALSE,TRUE,FALSE,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,21,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,10.447761194029852,36.34178,2.5
6930-81414-0002,6930,3.305,0.925,38.759907,59.60308,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7.983193277310924,20.843173,1.5
61-70968-0003,61,4.315,1.0450000000000006,46.55672,NA,FALSE,FALSE,FALSE,2,8,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,3,0,0,0,41,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,12.538226299694191,NA,6
2961-961-0003,2961,4.73,2.24,21.14363,52.1321,FALSE,TRUE,FALSE,3,4,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,24,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.638554216867469,30.98847,5
5142-33396-0048,5142,3.96,0.6200000000000001,28.950947,59.841503,FALSE,TRUE,FALSE,5,3,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,39,0,2,0,0,3,0,0,1,1,0,0,0,0,1,0,1,0,3,0,0,11.676646706586826,30.890556000000004,6.5
