file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1188-133604-0016,1188,16.595,4.234999999999999,37.667664,56.286358,FALSE,TRUE,FALSE,7,27,1,0,0,0,0,0,4,1,0,1,0,1,2,1,2,6,0,2,6,0,3,4,0,0,0,175,0,3,0,0,9,0,0,0,0,0,0,0,0,1,0,1,1,18,1,0,14.158576051779935,18.618693999999998,20.5
7176-92135-0025,7176,15.74,2.1299999999999972,38.73258,58.77922,FALSE,TRUE,FALSE,11,23,0,1,0,0,0,0,3,0,0,7,0,2,5,4,0,2,0,2,4,0,1,3,0,0,0,184,0,10,0,2,14,2,1,0,2,0,0,0,2,0,0,3,1,19,0,0,13.519470977222628,20.046640000000004,22.5
8224-274381-0007,8224,10.085,1.7150000000000003,41.56209,61.777878,FALSE,TRUE,FALSE,7,8,0,0,1,1,0,0,2,0,0,3,0,0,3,0,1,0,0,0,3,0,0,1,0,0,0,88,0,5,0,1,5,0,0,0,1,0,0,0,0,1,0,2,1,8,1,0,10.513739545997609,20.215788000000003,11
1089-134691-0002,1089,11.6,2.009999999999999,34.647995,59.27677,FALSE,TRUE,FALSE,4,19,1,1,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,4,5,0,1,3,0,0,0,122,0,4,0,0,5,0,0,0,0,0,0,0,1,0,0,4,1,9,0,0,12.721584984358707,24.628774999999997,13.5
4446-2275-0035,4446,4.075,0.815,35.06171,66.33664,FALSE,TRUE,FALSE,3,11,0,0,0,0,0,0,2,0,0,1,1,0,3,2,0,0,0,3,2,0,0,0,0,0,0,46,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14.11042944785276,31.274930000000005,8.5
3575-170457-0055,3575,11.85,2.11,37.94112,57.987556,FALSE,TRUE,FALSE,5,18,1,1,0,0,0,0,1,0,0,2,0,2,5,2,0,1,0,4,1,0,0,3,1,0,0,122,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,10,1,0,12.525667351129362,20.046436,14
1188-133604-0002,1188,17.96,4.049999000000002,36.00889,56.26625,FALSE,TRUE,FALSE,16,26,0,1,0,0,0,0,10,0,0,5,0,3,4,1,2,3,0,4,6,0,1,2,0,0,0,193,0,3,0,1,8,0,1,0,1,0,0,0,1,2,1,3,1,17,0,0,13.87490913911509,20.25736,29
5142-33396-0025,5142,3.32,0.7499999999999997,33.992344,NA,FALSE,FALSE,TRUE,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,27,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,10.505836575875485,NA,2.5
5105-28241-0002,5105,10.96,1.7500000000000009,40.381557,57.44211,FALSE,TRUE,FALSE,4,15,0,0,0,0,0,0,3,0,0,1,0,0,2,2,2,2,0,4,3,0,0,0,0,0,0,119,0,7,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,12.92073832790445,17.060553,11.5
2094-142345-0052,2094,6.53,2.0000000000000004,46.637638,64.610374,FALSE,TRUE,FALSE,3,5,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,68,0,4,0,0,4,0,1,0,1,0,0,0,0,0,0,1,1,9,0,0,15.011037527593821,17.97273599999999,5.5
