file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
1284-134647-0002,1284,15.11,2.469999999999997,43.065983,56.412857,FALSE,TRUE,FALSE,9,23,0,0,0,1,0,1,7,0,0,0,0,1,3,1,1,2,0,5,5,0,1,4,0,0,0,165,0,5,0,0,8,0,0,0,0,0,0,0,0,2,0,1,1,15,0,0,13.053797468354428,13.346874,20.5
8555-292519-0000,8555,14.9,2.6200000000000014,17.095299,62.105732,FALSE,TRUE,FALSE,3,23,0,0,0,0,0,0,1,0,0,2,1,1,6,1,1,1,0,5,5,0,0,2,0,0,0,116,0,3,0,1,8,1,0,0,0,0,0,0,0,1,0,2,2,12,1,0,9.446254071661238,45.010433000000006,14.5
2094-142345-0058,2094,4.93,1.74,51.362045,63.431503,FALSE,TRUE,FALSE,4,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,45,0,3,0,0,4,0,2,0,0,0,0,0,2,1,0,0,1,3,0,0,14.106583072100316,12.069457999999997,7.5
908-157963-0012,908,10.09,2.6999999999999993,39.60686,52.052467,FALSE,TRUE,FALSE,1,11,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,77,0,3,0,0,6,1,0,0,0,0,0,0,0,1,1,2,0,9,0,0,10.419485791610283,12.445607000000003,6.5
2094-142345-0002,2094,15.52,2.8200000000000025,45.18757,66.773766,FALSE,TRUE,TRUE,9,16,0,2,1,0,0,0,2,0,0,4,0,0,2,1,0,3,0,3,5,0,0,2,0,0,0,143,0,6,0,0,7,0,0,0,2,0,0,0,2,1,0,2,1,15,0,0,11.259842519685042,21.586195999999994,17
908-157963-0008,908,19.95,3.4899989999999983,40.810734,56.277218,FALSE,TRUE,FALSE,7,27,0,2,1,0,0,0,2,0,0,2,0,2,9,3,3,1,0,6,1,0,0,2,1,0,0,159,0,10,0,0,13,2,0,0,2,0,0,0,0,0,0,0,1,16,0,0,9.659780701106882,15.466484000000001,20.5
1089-134686-0016,1089,3.54,0.8400000000000001,27.508352,53.255844,FALSE,TRUE,FALSE,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,41,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,15.185185185185183,25.747492000000005,3.5
4992-23283-0017,4992,14.315,1.904999999999998,12.446116,51.27059,FALSE,TRUE,FALSE,8,25,1,0,0,0,2,0,3,0,0,2,1,1,7,1,1,4,0,5,3,0,1,1,0,0,0,155,0,6,0,0,7,1,0,0,0,0,0,0,2,0,0,2,1,11,0,0,12.48992747784045,38.824473999999995,20.5
4446-2273-0030,4446,2.885,0.7049999999999998,28.898794,NA,FALSE,FALSE,FALSE,2,5,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,36,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,16.51376146788991,NA,4.5
4970-29095-0021,4970,19.86,4.069999999999999,18.547825,58.54393,FALSE,TRUE,FALSE,10,20,0,1,0,0,0,0,2,0,0,7,0,1,2,1,0,2,0,3,6,1,0,4,0,0,0,185,0,9,0,3,10,0,0,0,3,0,0,0,1,1,0,0,2,14,0,0,11.716276124129196,39.996105,20
