file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
2830-3980-0067,2830,8.13,1.5400000000000005,51.627968,63.849663,FALSE,TRUE,FALSE,2,11,0,0,0,0,0,0,1,0,0,1,0,1,4,0,2,1,0,0,2,0,0,1,1,0,0,83,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,12.594840667678302,12.221694999999997,7.5
4446-2275-0007,4446,8.975,1.0749999999999995,35.242683,64.93756,FALSE,TRUE,FALSE,9,10,1,1,0,0,0,1,3,0,0,3,0,1,3,0,0,1,0,4,1,0,0,0,1,0,0,103,0,4,0,1,4,0,0,0,1,0,0,0,1,0,0,4,1,8,0,0,13.037974683544304,29.694877000000005,14
6930-81414-0022,6930,4.34,0.6799999999999996,43.159958,62.421997,FALSE,TRUE,FALSE,3,3,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,42,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,11.475409836065573,19.262038999999994,4.5
1995-1836-0002,1995,2.315,0.465,6.097352,NA,FALSE,FALSE,FALSE,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11.351351351351353,NA,2.5
1580-141083-0053,1580,4.015,1.435,29.920631,61.574272,FALSE,TRUE,FALSE,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,22,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8.527131782945737,31.653641,2
908-157963-0025,908,9.265,2.375000000000001,39.06366,56.164787,FALSE,TRUE,FALSE,3,11,0,1,0,0,0,0,1,0,0,1,0,0,3,3,0,0,0,2,1,0,0,2,0,0,0,64,0,6,0,0,6,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,9.288824383164005,17.101126999999998,8.5
4507-16021-0055,4507,7.225,1.3549999999999986,27.84591,55.01344,FALSE,TRUE,FALSE,3,11,1,0,0,0,0,0,1,0,0,1,0,1,4,1,0,1,0,2,2,0,0,0,1,0,0,50,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,8.517887563884155,27.167530000000003,8.5
8455-210777-0058,8455,7.16,1.4400000000000006,34.978962,59.88904,FALSE,TRUE,FALSE,4,10,0,0,0,1,0,0,2,0,0,1,0,2,1,0,0,1,0,2,1,0,0,3,0,0,0,70,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12.237762237762238,24.910078,9
4970-29095-0038,4970,8.74,1.7300000000000006,22.611004,NA,FALSE,FALSE,FALSE,4,14,0,0,0,0,1,0,1,0,0,2,0,1,3,0,1,0,0,3,2,0,0,4,0,0,0,88,0,2,0,0,6,0,1,1,0,0,0,0,0,0,0,2,0,5,0,0,12.553495007132668,NA,11
237-134493-0014,237,3.7,0.7,36.65082,60.789143,FALSE,TRUE,FALSE,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,1,0,0,0,40,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,13.333333333333334,24.138323,5.5
